PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.32,5007.0,0.0479,0.0312,0.491
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.35,5007.0,0.0434,0.0297,0.51
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.39,5007.0,0.0374,0.0276,0.528
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.415,5007.0,0.0332,0.0258,0.533
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.451,5007.0,0.027,0.0233,0.523
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.486,5007.0,0.0209,0.0209,0.486
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.515,5007.0,0.0154,0.0185,0.427
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.545,5007.0,0.0097,0.0161,0.328
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.576,5007.0,0.004,0.0133,0.171
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.613,5007.0,-0.0027,0.01,-0.167
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.643,5007.0,-0.0079,0.0074,-0.685
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.101,6003.0,0.0851,0.0375,0.228
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.128,6003.0,0.0821,0.0376,0.28
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.154,6003.0,0.0786,0.0374,0.324
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.182,6003.0,0.0744,0.0369,0.366
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.211,6003.0,0.0701,0.0363,0.407
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.238,6003.0,0.0658,0.0355,0.441
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.265,6003.0,0.0613,0.0345,0.47
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.292,6003.0,0.0564,0.0334,0.494
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.318,6003.0,0.0518,0.0321,0.514
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.348,6003.0,0.0462,0.0304,0.529
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.372,6003.0,0.0424,0.0291,0.542
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.403,6003.0,0.037,0.0272,0.548
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.426,6003.0,0.0332,0.0257,0.551
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.454,6003.0,0.0276,0.0234,0.535
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.476,6003.0,0.0243,0.0222,0.52
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.507,6003.0,0.0188,0.02,0.478
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.535,6003.0,0.0134,0.0178,0.404
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.086,6811.0,0.0902,0.0375,0.207
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.108,6811.0,0.0879,0.0375,0.254
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.133,6811.0,0.0853,0.0376,0.302
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.16,6811.0,0.082,0.0376,0.348
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.181,6811.0,0.0789,0.0375,0.381
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.209,6811.0,0.0745,0.037,0.421
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.231,6811.0,0.0709,0.0364,0.45
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.255,6811.0,0.0667,0.0357,0.477
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.281,6811.0,0.0617,0.0346,0.502
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.304,6811.0,0.0576,0.0336,0.522
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.329,6811.0,0.053,0.0323,0.539
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.351,6811.0,0.049,0.0312,0.551
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.378,6811.0,0.0436,0.0294,0.56
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.398,6811.0,0.0402,0.0282,0.569
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.426,6811.0,0.0352,0.0263,0.57
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.447,6811.0,0.0311,0.0248,0.561
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.475,6811.0,0.0264,0.023,0.546
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.401,6815.0,0.0396,0.0279,0.568
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.425,6815.0,0.0352,0.0263,0.568
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.444,6815.0,0.0317,0.025,0.563
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.474,6815.0,0.0266,0.023,0.548
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.493,6815.0,0.0232,0.0217,0.527
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.519,6815.0,0.0181,0.0196,0.478
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.543,6815.0,0.0138,0.0177,0.424
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.569,6815.0,0.0088,0.0154,0.326
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.589,6815.0,0.005,0.0136,0.217
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.612,6815.0,0.0006,0.0114,0.033
apc29ff 9.0x4.0 - 2,apc29ff 9.0x4.0,apc29ff,2,9.0,4.0,0.641,6815.0,-0.0054,0.0083,-0.418
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.158,4007.0,0.0886,0.0458,0.306
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.2,4007.0,0.0854,0.0459,0.371
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.242,4007.0,0.0805,0.0456,0.428
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.274,4007.0,0.0765,0.0451,0.466
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.327,4007.0,0.0671,0.043,0.51
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.36,4007.0,0.0613,0.0411,0.537
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.406,4007.0,0.0527,0.0379,0.565
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.436,4007.0,0.0476,0.0357,0.581
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.48,4007.0,0.0394,0.0319,0.593
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.528,4007.0,0.0314,0.0279,0.594
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.561,4007.0,0.0258,0.0249,0.581
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.609,4007.0,0.0181,0.0205,0.538
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.646,4007.0,0.0124,0.017,0.472
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.687,4007.0,0.006,0.0131,0.317
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.728,4007.0,-0.0008,0.0089,-0.067
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.127,5007.0,0.0928,0.0448,0.264
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.159,5007.0,0.0911,0.045,0.323
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.194,5007.0,0.0888,0.0452,0.382
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.222,5007.0,0.0865,0.0454,0.423
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.258,5007.0,0.0833,0.0456,0.471
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.289,5007.0,0.0791,0.0453,0.505
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.323,5007.0,0.074,0.0445,0.537
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.352,5007.0,0.0685,0.0432,0.559
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.384,5007.0,0.0615,0.0411,0.575
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.422,5007.0,0.0538,0.0383,0.592
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.447,5007.0,0.0487,0.0362,0.601
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.485,5007.0,0.0417,0.033,0.615
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.508,5007.0,0.0377,0.0309,0.619
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.545,5007.0,0.0307,0.0274,0.611
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.577,5007.0,0.025,0.0242,0.597
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.607,5007.0,0.0197,0.021,0.57
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.639,5007.0,0.0143,0.0179,0.512
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.109,6038.0,0.0955,0.0439,0.238
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.131,6038.0,0.0944,0.044,0.28
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.158,6038.0,0.0927,0.0443,0.33
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.188,6038.0,0.0906,0.0446,0.383
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.212,6038.0,0.0887,0.0448,0.42
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.241,6038.0,0.0863,0.0451,0.461
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.267,6038.0,0.0838,0.0451,0.496
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.291,6038.0,0.0812,0.0452,0.523
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.318,6038.0,0.0781,0.045,0.551
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.345,6038.0,0.0739,0.0444,0.574
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.37,6038.0,0.0693,0.0433,0.592
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.397,6038.0,0.0637,0.0417,0.606
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.423,6038.0,0.0579,0.0398,0.616
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.452,6038.0,0.0515,0.0373,0.624
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.477,6038.0,0.0462,0.035,0.628
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.506,6038.0,0.0399,0.032,0.632
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.531,6038.0,0.0354,0.0297,0.632
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.451,6014.0,0.0508,0.037,0.62
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.477,6014.0,0.0452,0.0345,0.625
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.505,6014.0,0.0397,0.0319,0.629
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.533,6014.0,0.0345,0.0292,0.63
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.557,6014.0,0.0301,0.0268,0.625
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.586,6014.0,0.0248,0.0238,0.609
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.612,6014.0,0.0198,0.021,0.578
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.645,6014.0,0.0139,0.0174,0.513
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.665,6014.0,0.0105,0.0153,0.458
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.697,6014.0,0.0052,0.0122,0.299
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.726,6014.0,0.0003,0.0092,0.027
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.747,6014.0,-0.0023,0.0075,-0.235
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.095,6907.0,0.0973,0.0432,0.214
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.117,6907.0,0.0961,0.0436,0.258
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.139,6907.0,0.0946,0.0438,0.3
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.164,6907.0,0.0928,0.044,0.346
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.187,6907.0,0.0912,0.0443,0.386
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.211,6907.0,0.0891,0.0444,0.424
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.233,6907.0,0.0875,0.0447,0.456
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.255,6907.0,0.0854,0.0448,0.487
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.279,6907.0,0.0834,0.045,0.517
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.302,6907.0,0.0809,0.045,0.543
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.324,6907.0,0.0785,0.045,0.566
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.351,6907.0,0.075,0.0446,0.59
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.373,6907.0,0.0711,0.0438,0.606
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.393,6907.0,0.0675,0.0429,0.618
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.416,6907.0,0.0627,0.0414,0.63
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.438,6907.0,0.0579,0.0397,0.637
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.462,6907.0,0.0523,0.0376,0.643
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.393,6917.0,0.0678,0.0429,0.62
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.417,6917.0,0.0629,0.0414,0.633
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.438,6917.0,0.058,0.0397,0.64
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.465,6917.0,0.0515,0.0371,0.644
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.485,6917.0,0.047,0.0353,0.646
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.507,6917.0,0.0424,0.033,0.652
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.533,6917.0,0.0367,0.0303,0.645
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.558,6917.0,0.0319,0.0277,0.641
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.579,6917.0,0.0278,0.0255,0.632
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.607,6917.0,0.0222,0.0223,0.605
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.628,6917.0,0.0182,0.0199,0.574
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.654,6917.0,0.0135,0.0171,0.516
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.675,6917.0,0.0099,0.0149,0.45
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.694,6917.0,0.0065,0.0129,0.35
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.721,6917.0,0.0017,0.0099,0.123
apc29ff 9.0x5.0 - 2,apc29ff 9.0x5.0,apc29ff,2,9.0,5.0,0.741,6917.0,-0.0017,0.0077,-0.166
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.186,4019.0,0.1308,0.1059,0.23
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.237,4019.0,0.1308,0.1034,0.3
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.288,4019.0,0.1327,0.1038,0.369
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.333,4019.0,0.1326,0.1037,0.426
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.384,4019.0,0.1295,0.1049,0.474
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.438,4019.0,0.1255,0.1067,0.516
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.484,4019.0,0.1204,0.1065,0.548
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.536,4019.0,0.1132,0.1063,0.571
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.582,4019.0,0.1059,0.1048,0.588
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.639,4019.0,0.0901,0.0974,0.59
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.683,4019.0,0.0822,0.0926,0.606
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.738,4019.0,0.0712,0.0868,0.605
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.774,4019.0,0.0652,0.0824,0.613
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.839,4019.0,0.0535,0.0754,0.595
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.877,4019.0,0.0474,0.0711,0.585
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.928,4019.0,0.0392,0.0639,0.569
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.964,4019.0,0.0332,0.0605,0.529
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.149,5025.0,0.1372,0.102,0.2
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.189,5025.0,0.1392,0.1011,0.261
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.226,5025.0,0.1388,0.1016,0.309
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.265,5025.0,0.138,0.102,0.359
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.311,5025.0,0.1388,0.1019,0.423
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.346,5025.0,0.1355,0.1019,0.46
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.388,5025.0,0.134,0.1037,0.502
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.428,5025.0,0.1297,0.1036,0.536
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.468,5025.0,0.1265,0.1041,0.568
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.507,5025.0,0.1221,0.1047,0.591
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.541,5025.0,0.1187,0.1052,0.61
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.585,5025.0,0.1104,0.1033,0.626
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.627,5025.0,0.1003,0.0998,0.63
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.66,5025.0,0.0917,0.0955,0.635
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.698,5025.0,0.082,0.0903,0.633
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.733,5025.0,0.0752,0.0866,0.637
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.779,5025.0,0.0669,0.0816,0.639
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.659,5016.0,0.0915,0.0969,0.623
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.694,5016.0,0.0838,0.0922,0.63
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.738,5016.0,0.074,0.0863,0.633
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.776,5016.0,0.0669,0.0817,0.635
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.822,5016.0,0.0595,0.0771,0.635
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.848,5016.0,0.0549,0.0751,0.62
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.895,5016.0,0.0463,0.0697,0.595
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.926,5016.0,0.0413,0.0662,0.578
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,0.974,5016.0,0.0334,0.06,0.543
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,1.003,5016.0,0.0284,0.0562,0.507
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,1.053,5016.0,0.0184,0.0493,0.393
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,1.093,5016.0,0.0114,0.043,0.29
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,1.118,5016.0,0.0057,0.0392,0.162
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,1.182,5016.0,-0.0064,0.0288,-0.261
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,1.222,5016.0,-0.0164,0.022,-0.908
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,1.256,5016.0,-0.0238,0.0156,-1.92
apccf 7.4x8.25 - 2,apccf 7.4x8.25,apccf,2,7.4,8.25,1.295,5016.0,-0.0316,0.0091,-4.502
