ID,AGE,EDUC,MARRIED,KIDS,LIFECL,OCCAT,RISK,HHOUSES,WSAVED,SPENDMOR,NWCAT,INCCL
2097,2,3,2,0,1,1,2,0,3,5,4,3
2098,4,2,2,0,5,1,4,0,3,4,1,3
2099,4,4,1,0,5,2,3,1,2,1,5,5
2100,5,2,1,0,5,2,4,1,3,4,5,4
2101,2,2,1,2,3,1,2,1,3,3,3,4
2102,2,4,1,2,3,1,2,1,2,5,4,5
2103,5,1,2,0,6,3,4,1,2,5,3,2
2104,3,2,1,3,3,3,4,1,3,2,2,2
2105,3,2,1,3,3,3,4,1,3,2,1,2
2106,3,1,1,1,3,2,2,1,3,2,5,5
2107,6,4,1,0,6,3,4,1,1,4,3,3
2108,4,4,1,0,5,2,4,1,3,2,5,5
2109,3,2,1,2,3,2,4,1,2,1,4,5
2110,2,1,2,2,4,3,2,0,2,4,1,1
2111,2,1,2,2,4,3,2,0,2,4,1,2
2112,3,2,1,0,2,1,4,0,1,3,1,3
2113,2,4,2,0,1,1,3,0,3,2,3,4
2114,2,4,2,0,1,1,3,0,3,2,3,5
2115,5,4,1,0,6,3,2,1,3,3,5,5
2116,6,1,2,0,6,3,4,1,2,5,3,2
2117,3,2,1,0,2,1,4,1,1,5,3,4
2118,2,2,1,2,3,2,3,1,3,4,3,5
2119,4,4,1,0,5,4,3,1,3,4,4,5
2120,4,4,1,0,5,4,3,1,3,4,5,5
2121,5,1,1,0,5,1,3,1,3,5,2,4
2122,2,4,1,2,3,1,2,1,3,3,3,5
2123,4,4,1,2,5,2,3,1,3,1,5,5
2124,4,4,1,2,5,1,2,1,1,2,3,5
2125,3,4,1,5,3,3,2,1,3,2,5,5
2126,1,3,1,2,3,1,3,1,3,2,1,4
2127,1,4,1,2,3,2,3,1,3,5,5,5
2128,3,4,1,4,3,2,4,1,3,5,5,5
2129,4,4,1,0,5,1,3,0,3,4,3,5
2130,4,4,1,0,5,1,3,0,3,4,4,5
2131,3,3,1,0,2,2,2,1,3,1,5,5
2132,2,1,2,3,4,1,2,1,1,4,3,3
2133,2,1,2,3,4,1,2,1,1,4,3,4
2134,1,2,1,3,3,1,4,0,3,4,1,3
2135,2,4,1,2,3,1,3,1,3,4,4,5
2136,5,2,1,0,6,3,4,1,2,4,3,3
2137,5,2,1,0,6,3,4,1,2,4,2,3
2138,3,2,1,0,2,1,4,0,3,3,1,4
2139,2,4,1,2,3,1,4,1,3,4,3,5
2140,2,4,1,2,3,1,4,1,3,4,2,4
2141,2,4,1,2,3,1,4,1,3,4,2,5
2142,4,2,1,0,5,1,4,1,2,5,2,3
2143,4,3,2,0,5,1,3,1,3,4,3,3
2144,4,3,2,0,6,3,4,1,3,5,2,3
2145,6,1,1,0,6,3,4,1,2,5,3,2
2146,6,1,1,0,6,3,4,1,2,5,3,3
2147,3,3,1,2,3,1,3,1,3,1,3,4
2148,1,2,1,1,3,1,1,0,2,1,1,2
2149,2,3,1,1,3,1,4,1,2,5,2,4
2150,3,4,1,0,2,1,2,1,3,4,4,5
2151,3,4,1,0,2,1,2,1,3,4,5,5
2152,3,2,2,0,1,1,1,1,2,5,1,1
2153,3,4,1,4,3,2,1,1,3,4,5,5
2154,1,2,2,0,1,3,4,0,2,3,1,1
2155,2,4,1,2,3,2,2,1,2,5,3,4
2156,3,3,2,1,4,1,4,0,2,3,1,3
2157,1,4,1,1,3,1,3,1,3,2,1,4
2158,1,4,1,1,3,1,3,1,3,2,2,5
2159,1,4,1,1,3,1,3,1,3,2,2,4
2160,5,2,1,2,5,2,3,1,3,4,5,4
2161,5,4,1,0,6,3,3,1,3,2,5,5
2162,6,1,2,0,6,3,4,1,3,5,3,1
2163,6,4,1,0,5,2,3,1,3,3,5,5
2164,2,3,1,0,2,1,2,1,3,3,2,5
2165,5,3,1,0,6,3,3,1,3,5,5,4
2166,6,2,2,0,6,3,3,1,2,5,4,3
2167,3,4,1,1,3,2,2,1,2,4,5,5
2168,4,1,2,1,5,1,3,1,3,5,2,2
2169,2,4,1,0,2,2,2,1,3,1,5,4
2170,6,4,1,0,6,3,4,1,3,2,3,4
2171,3,3,1,2,3,2,3,1,3,5,5,5
2172,3,4,1,5,3,2,1,1,3,5,5,5
2173,2,4,1,3,3,1,3,0,3,5,2,3
2174,1,2,1,3,3,3,3,0,2,2,2,3
2175,4,3,2,0,5,1,3,0,2,5,2,5
2176,3,2,2,2,4,1,4,0,3,4,1,2
2177,1,4,1,0,2,1,3,1,3,2,1,4
2178,1,4,1,0,2,1,3,1,3,2,1,5
2179,1,4,1,0,2,1,3,1,3,2,2,5
2180,1,4,1,0,2,1,3,1,3,2,2,4
2181,4,4,1,1,5,2,3,1,1,4,5,4
2182,5,4,1,0,6,3,3,1,3,5,4,4
2183,2,3,1,3,3,1,4,1,2,1,4,5
2184,1,3,2,0,1,4,3,0,2,4,2,2
2185,3,3,2,0,1,1,3,1,3,3,3,3
2186,4,3,2,0,5,1,4,1,2,5,3,4
2187,5,4,1,1,5,2,2,1,3,2,5,5
2188,3,4,2,0,1,2,3,1,2,4,5,5
2189,1,3,2,0,1,1,4,1,3,4,3,3
2190,6,4,1,0,6,3,3,0,3,5,5,5
2191,4,4,1,1,5,1,4,1,3,5,3,3
2192,1,2,1,2,3,1,3,1,2,2,3,4
2193,1,2,1,2,3,1,4,0,2,4,2,3
2194,6,1,2,0,6,3,4,0,1,5,1,1
2195,5,2,2,0,5,2,3,1,3,5,2,2
2196,5,2,2,0,5,2,3,1,3,5,2,3
2197,4,2,1,0,5,1,4,0,3,2,1,4
2198,3,1,1,0,2,1,4,0,1,3,1,3
2199,1,2,1,3,3,1,3,0,2,2,2,3
2200,6,1,2,0,5,1,4,0,3,5,1,3
2201,3,4,2,0,1,1,1,1,2,5,3,4
2202,3,1,2,0,1,1,4,0,3,5,1,2
2203,4,1,2,0,6,3,3,0,1,5,1,2
2204,6,3,1,0,6,3,2,1,2,5,5,4
2205,6,2,1,0,6,3,3,1,2,5,2,4
2206,3,4,1,6,3,2,4,1,3,5,5,5
2207,4,3,1,0,5,2,2,0,3,2,3,4
2208,6,3,1,0,5,2,3,1,3,2,5,5
2209,1,1,1,6,3,4,2,0,3,1,1,2
2210,6,1,2,0,6,3,4,1,2,3,2,1
2211,6,1,2,0,6,3,4,1,2,3,2,2
2212,1,3,2,1,4,4,4,0,1,4,1,2
2213,5,4,1,0,5,2,4,1,3,5,5,4
2214,2,3,1,4,3,1,3,1,3,4,2,3
2215,2,3,1,4,3,1,3,1,3,4,2,4
2216,2,2,1,0,2,2,3,1,3,5,2,4
2217,2,2,1,0,2,2,3,1,3,5,3,4
2218,2,4,1,4,3,2,2,1,3,4,5,5
2219,1,4,2,0,1,1,1,0,3,5,2,3
2220,2,2,2,0,1,3,4,1,2,4,1,2
2221,2,3,1,2,3,2,2,1,3,2,3,5
2222,2,1,1,1,3,1,4,0,3,2,1,3
2223,2,1,1,1,3,1,4,0,3,2,1,4
2224,3,2,1,2,3,1,4,1,3,4,3,4
2225,4,2,1,0,5,1,4,1,3,3,3,4
2226,5,2,1,0,5,1,4,1,2,5,3,4
2227,1,4,1,2,3,1,3,1,1,5,1,5
2228,1,4,1,2,3,1,3,1,1,5,2,5
2229,6,2,2,0,6,3,3,1,3,1,3,3
2230,2,4,1,1,3,1,2,1,3,4,4,5
2231,5,2,1,0,6,3,4,1,1,5,4,3
2232,3,4,2,3,4,2,2,1,3,3,5,5
2233,1,2,2,2,4,1,3,1,1,2,1,2
2234,1,2,2,2,4,1,3,1,1,2,2,2
2235,5,4,1,0,6,3,2,1,3,4,5,5
2236,4,4,2,0,5,1,3,1,3,5,4,3
2237,4,2,1,0,6,3,3,0,1,5,1,2
2238,1,4,1,1,3,2,2,1,3,3,5,5
2239,2,3,2,1,4,4,4,0,2,5,1,2
2240,3,4,2,0,1,1,3,1,2,1,5,5
2241,5,3,2,0,5,2,2,1,3,4,5,5
2242,3,3,1,0,2,2,3,1,3,4,5,5
2243,3,4,1,0,2,1,2,1,2,5,3,5
2244,3,4,1,3,3,1,2,1,3,2,4,4
2245,3,4,1,1,3,2,2,1,3,4,1,5
2246,3,4,1,1,3,2,2,1,3,4,2,5
2247,3,4,1,1,3,2,2,1,3,4,3,5
2248,6,2,2,0,5,1,4,1,2,5,2,2
2249,3,2,2,2,4,4,4,1,3,4,2,3
2250,3,2,2,2,4,4,4,1,3,4,2,2
2251,3,2,2,2,4,4,4,1,3,4,2,4
2252,1,3,2,0,1,4,4,0,2,3,1,3
2253,4,2,1,0,5,1,3,1,3,2,2,4
2254,1,4,1,0,2,4,3,1,3,5,1,4
2255,5,2,1,1,6,3,4,1,3,4,2,3
2256,1,3,1,5,3,1,3,0,3,5,1,3
2257,6,3,2,0,6,3,4,1,3,5,4,3
2258,6,3,2,0,6,3,4,1,3,5,5,3
2259,6,2,1,0,6,3,4,1,3,5,2,2
2260,6,2,1,0,6,3,4,1,3,5,3,2
2261,3,3,1,1,3,1,2,1,1,4,3,4
2262,5,2,2,0,5,1,1,0,3,4,2,1
2263,5,2,1,1,5,1,3,1,3,5,5,4
2264,5,1,1,0,6,3,4,1,3,4,2,4
2265,1,2,1,4,3,2,2,0,2,4,1,3
2266,5,1,1,0,6,3,4,0,3,5,1,2
2267,3,4,1,2,3,1,2,1,3,5,4,5
2268,2,4,1,2,3,2,2,1,3,3,5,5
2269,4,2,1,1,5,2,3,1,2,2,2,5
2270,3,4,1,1,3,1,2,1,3,1,4,5
2271,2,1,1,2,3,4,4,1,3,4,2,4
2272,2,1,1,2,3,4,4,1,3,4,2,3
2273,6,4,1,0,6,3,4,1,2,4,5,4
2274,4,3,2,0,5,2,3,1,3,3,5,5
2275,3,3,2,0,1,1,4,0,3,3,2,3
2276,2,4,1,3,3,1,2,1,3,4,4,4
2277,1,3,2,0,1,1,4,0,2,5,1,2
2278,3,3,2,0,1,2,3,0,3,4,2,4
2279,5,3,1,0,6,3,3,1,2,5,3,5
2280,5,3,1,0,6,3,3,1,2,5,4,5
2281,5,2,2,0,6,3,4,0,2,2,1,2
2282,5,2,2,0,6,3,4,0,2,2,1,3
2283,2,3,2,1,4,2,3,1,1,5,2,4
2284,5,4,2,0,6,3,1,1,2,4,3,3
2285,1,4,2,0,1,1,2,1,3,4,3,4
2286,3,1,2,1,4,1,4,1,2,3,2,2
2287,2,2,2,1,4,3,3,0,2,5,2,3
2288,1,4,2,0,1,1,3,1,3,5,2,4
2289,2,2,1,3,3,2,2,1,3,4,5,5
2290,4,4,1,2,5,2,2,1,3,3,5,5
2291,2,3,2,0,1,1,4,1,3,5,3,4
2292,2,3,2,0,1,1,4,1,3,5,2,4
2293,2,3,2,0,1,1,4,1,3,5,3,5
2294,5,2,1,0,6,3,3,1,2,3,3,3
2295,2,1,2,0,1,1,3,0,2,1,1,2
2296,2,2,1,2,3,1,3,1,1,2,4,5
2297,2,4,1,0,2,1,4,1,1,3,3,4
2298,3,3,1,1,3,2,2,1,3,5,5,5
2299,5,4,1,0,6,3,1,1,3,5,5,5
2300,1,2,1,2,3,3,3,0,1,5,1,2
2301,2,3,1,1,3,1,4,0,1,3,1,3
2302,2,3,1,1,3,1,4,0,1,3,1,4
2303,2,3,1,1,3,1,4,0,1,3,1,2
2304,4,2,1,0,6,3,4,0,3,1,1,3
2305,4,2,1,0,6,3,4,0,3,1,1,2
2306,1,4,1,0,2,1,2,0,2,2,1,3
2307,4,4,1,0,5,1,3,1,1,3,5,5
2308,1,2,2,1,4,1,2,0,1,4,1,3
2309,1,3,2,0,1,1,3,0,2,2,1,3
2310,2,2,2,2,4,1,3,1,2,4,1,3
2311,1,2,1,3,3,1,3,1,2,1,2,3
2312,4,4,1,1,6,3,3,1,2,3,5,5
2313,6,1,1,0,6,3,4,1,2,4,3,2
2314,2,4,1,2,3,1,2,1,3,2,1,5
2315,5,3,1,0,5,2,4,1,3,5,3,4
2316,4,3,1,0,6,3,2,1,3,1,5,5
2317,2,4,1,0,2,1,2,1,3,5,5,5
2318,3,3,2,2,4,1,4,1,1,2,2,3
2319,4,4,1,1,5,2,3,1,3,4,5,5
2320,2,1,2,1,4,3,4,1,2,5,2,2
2321,4,2,2,1,6,3,4,0,2,5,1,2
2322,2,2,1,2,3,1,4,1,3,4,3,5
2323,1,4,1,0,2,1,1,1,3,5,3,4
2324,6,1,2,0,6,3,4,1,1,5,3,1
2325,3,2,2,0,1,1,3,1,2,5,1,3
2326,3,2,2,0,1,1,3,1,2,5,2,3
2327,6,2,1,0,5,2,4,1,3,5,5,5
2328,1,3,1,0,2,1,1,0,3,4,1,4
2329,1,4,1,3,3,1,4,0,2,4,1,3
2330,1,4,2,1,4,1,4,0,3,5,1,3
2331,3,4,1,3,3,1,3,1,1,5,5,4
2332,3,4,1,3,3,1,3,1,1,5,4,4
2333,1,2,1,0,2,1,3,1,3,4,3,4
2334,5,4,2,0,6,3,3,0,2,3,2,2
2335,6,2,2,0,6,3,4,1,3,5,3,3
2336,3,2,1,0,2,4,4,1,2,2,3,4
2337,2,4,2,1,4,1,3,0,3,5,1,3
2338,2,4,2,1,4,1,3,0,3,5,1,4
2339,1,4,2,0,1,1,3,0,2,4,1,1
2340,5,3,1,0,6,3,3,1,2,4,4,4
2341,5,2,1,0,6,3,4,1,3,3,3,3
2342,5,2,1,0,6,3,4,1,3,3,3,4
2343,6,2,1,0,6,3,3,1,3,5,5,3
2344,2,2,1,0,2,1,3,1,1,5,3,4
2345,1,3,2,0,1,1,3,0,2,1,1,3
2346,6,3,2,0,6,3,4,1,3,2,4,3
2347,3,1,1,0,2,1,4,1,3,5,4,4
2348,5,3,1,0,6,3,4,1,3,5,5,5
2349,3,4,2,0,1,2,2,0,3,4,3,4
2350,3,4,2,0,1,2,2,0,3,4,4,4
2351,4,3,2,1,5,1,3,1,3,2,3,5
2352,2,4,1,4,3,2,3,1,3,5,5,5
2353,3,2,2,1,4,1,3,1,2,3,3,2
2354,3,4,1,0,2,1,2,0,3,5,2,4
2355,2,4,1,0,2,1,3,0,3,4,1,4
2356,4,4,1,0,5,1,3,1,3,3,3,4
2357,5,2,2,1,6,3,4,1,2,2,1,1
2358,5,2,2,1,6,3,4,1,2,2,1,2
2359,4,3,1,0,5,1,3,1,3,2,3,5
2360,3,4,2,0,1,1,3,1,3,5,4,4
2361,3,4,1,2,3,2,3,1,3,4,3,5
2362,5,4,1,0,5,2,3,1,3,1,5,5
2363,3,4,2,1,4,4,3,1,1,5,3,2
2364,3,4,1,1,3,1,3,1,1,2,3,4
2365,5,1,2,0,5,2,3,0,3,3,4,3
2366,3,4,1,2,3,2,3,1,3,5,5,5
2367,4,4,2,0,5,2,3,1,3,2,3,5
2368,4,1,1,0,5,1,4,1,3,5,4,4
2369,4,1,1,0,5,1,4,1,3,5,3,4
2370,5,4,1,0,6,3,4,1,2,5,4,4
2371,3,4,1,2,3,2,2,0,3,3,5,5
2372,3,2,1,0,2,1,2,0,3,2,2,4
2373,3,2,1,0,2,1,4,0,3,2,2,4
2374,3,2,1,0,2,1,3,0,3,2,2,4
2375,4,4,1,0,5,2,3,1,2,5,4,3
2376,4,4,2,0,5,2,3,1,3,5,5,5
2377,1,2,1,1,3,1,2,1,1,5,2,3
2378,1,2,1,1,3,1,2,1,1,5,2,4
2379,6,1,1,0,6,3,3,1,3,5,3,3
2380,2,4,2,0,1,1,4,1,3,5,2,4
2381,6,2,2,0,6,3,3,0,2,5,5,5
2382,1,4,1,0,2,1,4,1,1,1,5,4
2383,1,3,1,1,3,1,4,0,3,4,2,4
2384,1,3,1,1,3,1,4,0,3,4,1,5
2385,4,4,1,0,6,3,3,1,3,3,4,5
2386,2,4,1,1,3,1,2,1,3,4,3,4
2387,1,2,1,0,2,1,3,0,3,2,3,4
2388,6,4,1,1,5,2,3,1,3,3,5,5
2389,2,4,1,2,3,1,4,0,3,3,1,3
2390,4,4,2,0,6,3,4,1,2,5,2,2
2391,1,2,2,2,4,3,4,0,1,5,1,2
2392,5,4,1,0,5,2,1,1,2,1,5,5
2393,6,4,1,0,6,3,3,0,1,5,5,5
2394,6,2,2,0,6,3,4,1,2,4,3,2
2395,3,2,1,0,2,1,4,0,2,2,2,4
2396,4,2,1,1,5,2,4,1,3,4,5,3
2397,2,4,1,1,3,1,2,1,3,5,4,5
2398,6,1,1,0,6,3,4,1,3,5,3,2
2399,6,4,2,0,6,3,4,0,3,2,4,3
2400,2,3,1,5,3,2,4,0,2,5,1,3
2401,2,2,1,5,3,2,4,0,2,5,1,2
2402,2,2,1,5,3,2,4,0,2,5,1,3
2403,4,2,2,0,6,3,4,1,3,5,3,4
2404,3,3,1,2,3,2,3,1,3,4,5,5
2405,6,4,1,0,5,1,2,1,3,3,5,5
2406,5,3,2,0,6,3,4,0,1,5,1,2
2407,5,3,2,0,6,3,4,0,1,5,2,2
2408,2,4,2,3,4,1,3,0,3,5,1,3
2409,4,2,1,1,5,1,4,1,3,4,3,4
2410,4,2,1,1,5,1,4,1,3,4,4,4
2411,3,4,1,2,3,1,2,1,3,3,5,5
2412,6,1,1,0,5,2,2,1,3,3,5,5
2413,2,2,2,1,4,1,4,0,2,3,1,2
2414,2,4,1,0,2,1,3,1,3,4,2,5
2415,2,4,1,0,2,1,3,1,3,4,1,4
2416,1,4,1,0,2,1,2,0,3,4,2,5
2417,4,2,1,0,5,1,4,1,2,5,3,4
2418,2,2,1,2,3,1,2,1,2,3,4,5
2419,2,4,2,0,1,1,3,0,3,4,2,3
2420,3,4,1,2,3,1,2,1,3,3,3,4
2421,1,3,1,1,3,1,2,0,3,4,1,3
2422,2,4,2,0,1,1,4,0,3,4,2,4
2423,3,2,1,0,2,1,3,1,2,2,3,5
2424,2,2,1,2,3,1,3,1,3,3,2,4
2425,1,4,2,2,4,2,2,1,3,4,2,5
2426,2,2,1,3,3,2,4,1,2,3,4,1
2427,2,2,1,3,3,2,4,1,2,3,5,1
2428,5,1,1,0,5,2,3,1,3,3,5,5
2429,6,4,2,0,6,3,4,1,3,5,5,5
2430,4,3,2,1,5,2,2,1,3,2,5,5
2431,1,1,1,1,3,1,3,1,3,3,2,2
2432,3,4,2,0,1,1,3,0,3,5,2,4
2433,6,2,2,0,6,3,4,1,2,4,4,2
2434,4,2,1,0,5,1,3,1,3,4,4,4
2435,1,2,1,0,2,1,2,1,1,3,2,4
2436,5,4,2,0,5,2,4,1,3,4,5,4
2437,2,4,1,2,3,1,2,1,3,5,5,5
2438,3,4,1,3,3,2,1,1,3,5,5,5
2439,5,1,2,0,6,3,4,0,2,3,1,1
2440,2,2,2,2,4,1,4,1,2,3,2,3
2441,5,3,2,1,6,3,4,1,1,4,2,1
2442,4,4,1,0,6,3,2,1,1,4,5,5
2443,1,2,1,1,3,1,3,0,3,5,2,3
2444,3,4,1,2,3,2,3,1,3,5,5,4
2445,5,2,2,0,5,1,3,1,3,5,3,4
2446,3,1,1,4,3,1,4,1,2,3,2,3
2447,2,1,1,0,2,2,4,0,1,5,1,2
2448,6,4,1,0,5,2,2,1,3,4,5,5
2449,2,4,1,3,3,2,3,1,3,5,5,5
2450,6,2,2,0,6,3,4,1,2,2,3,3
2451,5,4,2,0,6,3,2,1,3,5,5,5
2452,2,4,1,2,3,1,2,1,1,5,1,4
2453,2,4,1,2,3,1,2,1,1,5,2,4
2454,3,2,1,1,3,1,2,1,3,5,3,3
2455,2,3,1,4,3,1,3,1,3,5,4,4
2456,1,4,2,0,1,1,3,0,3,5,1,3
2457,5,3,1,0,6,3,3,1,1,4,5,5
2458,4,3,2,0,5,1,3,1,3,1,4,4
2459,2,4,1,1,3,2,3,1,3,4,2,3
2460,2,4,1,1,3,2,3,1,3,4,2,4
2461,3,3,2,0,1,1,3,1,3,4,2,3
2462,4,2,1,0,6,3,3,1,3,4,5,3
2463,4,2,1,0,6,3,3,1,3,4,4,3
2464,4,2,1,0,6,3,3,1,3,4,5,4
2465,1,1,1,2,3,1,4,0,3,2,1,1
2466,3,2,1,0,2,1,4,1,2,5,5,5
2467,3,2,1,0,2,1,4,1,2,5,4,4
2468,3,2,1,0,2,1,4,1,2,5,5,3
2469,3,2,1,0,2,1,4,1,2,5,4,3
2470,6,3,2,0,6,3,3,1,1,4,4,4
2471,5,1,2,0,6,3,4,0,1,1,1,2
2472,5,1,2,0,6,3,4,0,1,3,1,2
2473,3,3,2,0,1,1,3,1,3,5,3,4
2474,3,3,2,0,1,1,3,1,3,5,4,4
2475,3,4,2,2,4,1,2,1,3,2,4,4
2476,3,2,2,0,1,3,4,0,3,4,1,1
2477,3,4,2,2,4,1,3,1,3,5,4,5
2478,3,4,2,2,4,1,3,1,3,5,5,5
2479,3,4,1,2,3,2,3,1,3,2,5,5
2480,6,2,2,0,6,3,4,1,1,5,3,1
2481,3,4,2,0,1,2,2,1,2,5,3,2
2482,3,3,2,2,4,1,4,1,2,4,3,4
2483,1,3,2,0,1,2,4,0,2,3,1,2
2484,2,1,1,4,3,2,2,1,3,2,5,5
2485,3,4,2,0,1,1,1,0,3,4,2,4
2486,2,4,1,1,3,1,3,1,2,4,2,5
2487,1,2,2,1,4,4,4,0,2,5,1,2
2488,2,4,1,2,3,1,3,1,3,2,3,4
2489,2,4,1,2,3,1,3,1,3,2,4,4
2490,1,1,1,2,3,4,4,0,1,1,1,2
2491,1,4,1,0,2,1,3,0,3,3,3,5
2492,5,2,1,0,6,3,4,1,3,4,4,3
2493,4,2,2,2,6,3,4,1,3,4,2,2
2494,3,4,1,1,3,1,3,1,3,5,4,5
2495,2,1,2,0,1,3,2,0,3,5,1,1
2496,5,4,1,0,5,1,4,1,2,3,2,4
2497,2,2,2,1,4,1,3,1,3,4,2,2
2498,2,2,2,1,4,1,3,1,3,4,2,3
2499,2,4,2,1,4,1,3,1,3,4,2,3
2500,2,3,1,1,3,1,2,1,2,1,2,5
2501,3,2,2,1,4,1,4,0,2,3,1,2
2502,1,2,1,2,3,1,3,1,2,4,2,4
2503,3,2,2,0,1,1,4,1,1,5,3,4
2504,3,2,2,0,1,1,4,1,1,5,3,3
2505,3,2,2,0,1,1,4,1,1,5,4,4
2506,4,2,2,0,5,1,3,1,1,1,4,3
2507,4,2,2,0,5,1,3,1,1,1,3,3
2508,3,1,1,0,2,3,4,1,2,3,3,2
2509,3,1,1,0,2,3,4,1,2,3,3,3
2510,3,1,1,0,2,3,4,1,2,3,3,4
2511,3,2,1,2,3,1,3,1,3,2,4,4
2512,1,1,1,8,3,2,3,1,3,2,4,3
2513,1,1,1,8,3,2,3,1,3,2,4,2
2514,3,4,1,0,2,1,3,1,3,5,3,5
2515,3,3,1,0,2,1,3,1,3,5,2,4
2516,1,1,2,0,1,4,4,0,2,2,1,2
2517,2,4,1,2,3,1,3,0,1,4,2,3
2518,2,2,1,0,2,1,4,1,3,5,3,4
2519,1,4,1,0,2,2,2,0,3,1,4,5
2520,6,2,1,0,6,3,3,1,1,2,4,5
2521,5,1,1,0,5,1,4,1,1,5,3,3
2522,5,1,1,0,5,1,3,1,1,5,3,3
2523,1,1,1,0,2,1,3,0,3,5,1,2
2524,1,1,1,0,2,1,3,0,3,5,1,1
2525,4,2,1,0,5,1,3,1,3,5,4,5
2526,3,4,1,3,3,1,4,1,1,1,3,5
2527,6,2,2,0,6,3,3,1,2,2,3,2
2528,5,2,1,0,5,1,4,1,2,4,2,3
2529,1,1,1,0,2,1,4,0,3,3,1,3
2530,2,4,2,0,1,1,2,0,2,2,2,4
2531,2,4,2,0,1,1,2,0,2,2,3,4
2532,1,3,1,0,2,1,3,1,2,3,3,5
2533,2,1,1,6,3,1,4,0,3,2,1,2
2534,2,1,1,6,3,1,4,0,3,2,1,3
2535,2,2,1,3,3,2,4,0,3,4,1,2
2536,6,1,2,2,6,3,3,0,2,2,1,2
2537,4,4,1,0,5,2,3,1,2,5,3,4
2538,3,4,2,0,1,3,3,0,2,5,1,1
2539,2,3,1,3,3,1,1,1,3,5,2,4
2540,4,2,1,0,6,3,4,1,2,5,3,2
2541,6,4,1,0,5,1,3,1,3,4,5,5
2542,5,4,1,0,6,3,1,1,3,1,5,5
2543,4,4,1,0,5,1,3,1,3,4,3,5
2544,3,3,1,1,3,1,2,1,3,4,3,4
2545,1,2,1,2,3,1,3,0,3,5,2,3
2546,1,2,1,2,3,1,3,0,3,5,2,4
2547,4,4,1,1,5,2,3,1,3,5,4,5
2548,1,2,1,4,3,1,1,0,2,1,1,2
2549,3,4,1,2,3,2,2,0,3,5,5,5
2550,3,4,1,2,3,2,2,0,3,5,4,5
2551,1,1,2,2,4,1,4,0,2,4,1,1
2552,1,1,2,2,4,1,4,0,2,4,1,2
2553,1,4,2,0,1,1,4,1,2,5,1,2
2554,4,1,2,0,6,1,4,0,3,2,1,3
2555,1,2,1,0,2,1,3,0,3,2,1,4
2556,3,2,2,0,1,1,1,1,3,4,3,4
2557,6,4,1,0,6,3,2,1,2,4,5,5
2558,5,3,1,0,6,3,4,1,3,5,4,3
2559,6,4,1,0,5,1,1,1,1,5,5,5
2560,1,4,2,3,4,4,3,1,2,3,2,4
2561,2,2,2,2,4,1,4,0,2,4,1,2
2562,5,4,1,0,5,2,3,1,2,4,3,5
2563,5,2,2,0,5,1,4,1,3,4,2,3
2564,2,4,1,2,3,1,2,0,2,2,2,4
2565,6,4,2,0,6,3,3,1,3,2,5,4
2566,4,4,1,0,5,2,1,1,3,3,5,5
2567,3,2,1,1,3,1,3,1,1,2,5,5
2568,1,4,1,1,3,2,1,1,3,1,5,5
2569,2,4,1,3,3,1,4,1,3,4,3,4
2570,3,2,2,2,4,3,4,0,1,4,1,2
2571,4,2,2,1,6,3,4,0,3,3,1,1
2572,4,2,2,0,6,3,3,1,2,2,4,2
2573,2,3,1,4,3,1,3,1,3,2,5,5
2574,2,1,1,4,3,1,4,1,3,3,3,4
2575,2,2,2,2,4,2,3,0,2,3,1,2
2576,2,4,1,3,3,1,2,1,3,2,5,5
2577,4,4,1,3,5,2,1,1,3,1,5,5
2578,5,1,1,0,6,3,3,1,2,2,4,3
2579,3,4,2,3,4,4,2,1,3,2,5,5
2580,5,4,2,0,6,3,4,0,3,5,3,3
2581,5,4,1,0,5,1,3,1,2,4,5,5
2582,3,1,1,3,3,1,3,0,3,5,2,3
2583,6,4,2,0,6,3,3,0,3,2,4,3
2584,6,4,2,0,6,3,3,0,3,2,5,3
2585,5,3,1,0,6,3,2,1,1,3,3,3
2586,5,3,1,0,6,3,2,1,1,3,3,2
2587,1,3,1,4,3,1,3,1,1,4,2,3
2588,2,4,1,3,3,1,2,1,3,3,4,4
2589,3,2,1,0,2,1,4,1,3,5,2,5
2590,3,2,1,0,2,1,4,1,3,5,3,5
2591,2,4,2,2,4,1,4,1,2,5,2,4
2592,4,3,2,0,5,1,4,0,2,5,1,3
2593,3,4,2,0,1,2,3,1,3,5,4,5
2594,5,3,1,0,6,3,3,1,3,2,5,5
2595,2,4,1,2,3,1,2,1,3,5,3,5
2596,1,2,1,0,2,1,4,0,3,4,1,2
2597,2,3,2,0,1,2,1,1,3,5,5,5
2598,4,2,2,0,5,1,2,0,2,5,1,3
2599,2,1,1,3,3,1,2,0,3,4,1,4
2600,2,1,1,3,3,1,2,0,3,4,1,3
2601,3,3,2,0,1,1,3,1,3,4,4,4
2602,1,4,1,2,3,1,3,1,2,2,1,4
2603,3,3,1,2,3,1,3,1,3,5,4,5
2604,2,1,1,0,2,3,3,1,3,2,1,3
2605,2,1,1,0,2,3,3,1,3,2,1,4
2606,2,4,1,6,3,1,3,0,3,4,2,3
2607,4,2,1,0,6,3,4,1,3,5,2,2
2608,3,2,1,3,3,2,3,1,1,2,3,3
2609,1,3,1,1,3,1,2,1,2,5,3,3
2610,1,2,1,1,3,1,1,1,3,4,3,5
2611,1,2,1,1,3,1,1,1,3,4,3,4
