OrderDetailsID,OrderID,ProductName,OrderDate,ProductID,CustomerID,UnitPrice,Quantity
1575,10847,Flotemysost,2013/1/18,71,SAVEA,21.5,55
1576,10848,Chef Anton's Gumbo Mix,2013/1/19,5,CONSH,21.35,30
1577,10848,Mishi Kobe Niku,2013/1/19,9,CONSH,97,3
1578,10849,Aniseed Syrup,2013/1/19,3,KOENE,10,49
1579,10849,Gumbar Gummibarchen,2013/1/19,26,KOENE,31.23,18
1580,10850,NuNuCa Nus-Nougat-Creme,2013/1/19,25,VICTE,14,20
1581,10850,Geitost,2013/1/19,33,VICTE,2.5,4
1582,10850,Outback Lager,2013/1/19,70,VICTE,15,30
1583,10851,Chang,2013/1/22,2,RICAR,19,5
1584,10851,NuNuCa Nus-Nougat-Creme,2013/1/22,25,RICAR,14,10
1585,10851,Ravioli Angelo,2013/1/22,57,RICAR,19.5,10
1586,10851,Raclette Courdavault,2013/1/22,59,RICAR,55,42
1587,10852,Chang,2013/1/22,2,RATTC,19,15
1588,10852,Alice Mutton,2013/1/22,17,RATTC,39,6
1589,10852,Tarte au sucre,2013/1/22,62,RATTC,49.3,50
1590,10853,Carnarvon Tigers,2013/1/23,18,BLAUS,62.5,10
1591,10854,Ikura,2013/1/23,10,ERNSH,31,100
1592,10854,Konbu,2013/1/23,13,ERNSH,6,65
1593,10855,Pavlova,2013/1/23,16,OLDWO,17.45,50
1594,10855,Gorgonzola Telino,2013/1/23,31,OLDWO,12.5,14
1595,10855,Gnocchi di nonna Alice,2013/1/23,56,OLDWO,38,24
1596,10855,Louisiana Fiery Hot Pepper Sauce,2013/1/23,65,OLDWO,21.05,15
1597,10856,Chang,2013/1/24,2,ANTON,19,20
1598,10856,Singaporean Hokkien Fried Mee,2013/1/24,42,ANTON,14,20
1599,10857,Aniseed Syrup,2013/1/24,3,BERGS,10,30
1600,10857,Gumbar Gummibarchen,2013/1/24,26,BERGS,31.23,35
1601,10857,Thuringer Rostbratwurst,2013/1/24,29,BERGS,123.79,10
1602,10858,Uncle Bob's Organic Dried Pears,2013/1/25,7,LACOR,30,5
1603,10858,Schoggi Schokolade,2013/1/25,27,LACOR,43.9,10
1604,10858,Outback Lager,2013/1/25,70,LACOR,15,4
1605,10859,Guarana Fantastica,2013/1/25,24,FRANK,4.5,40
1606,10859,Tourtiere,2013/1/25,54,FRANK,7.45,35
1607,10859,Wimmers gute Semmelknodel,2013/1/25,64,FRANK,33.25,30
1608,10860,Manjimup Dried Apples,2013/1/25,51,FRANR,53,3
1609,10860,Lakkalikoori,2013/1/25,76,FRANR,18,20
1610,10861,Alice Mutton,2013/1/26,17,WHITC,39,42
1611,10861,Carnarvon Tigers,2013/1/26,18,WHITC,62.5,20
1612,10861,Sir Rodney's Scones,2013/1/26,21,WHITC,10,40
1613,10861,Geitost,2013/1/26,33,WHITC,2.5,35
1614,10861,Tarte au sucre,2013/1/26,62,WHITC,49.3,3
1615,10862,Queso Cabrales,2013/1/26,11,LEHMS,21,25
1616,10862,Filo Mix,2013/1/26,52,LEHMS,7,8
1617,10863,Chai,2013/1/29,1,HILAA,18,20
1618,10863,Escargots de Bourgogne,2013/1/29,58,HILAA,13.25,12
1619,10864,Steeleye Stout,2013/1/29,35,AROUT,18,4
1620,10864,Laughing Lumberjack Lager,2013/1/29,67,AROUT,14,15
1621,10865,Cote de Blaye,2013/1/29,38,QUICK,263.5,60
1622,10865,Chartreuse verte,2013/1/29,39,QUICK,18,80
1623,10866,Chang,2013/1/30,2,BERGS,19,21
1624,10866,Guarana Fantastica,2013/1/30,24,BERGS,4.5,6
1625,10866,Nord-Ost Matjeshering,2013/1/30,30,BERGS,25.89,40
1626,10867,Perth Pasties,2013/1/30,53,LONEP,32.8,3
1627,10868,Gumbar Gummibarchen,2013/1/31,26,QUEEN,31.23,20
1628,10868,Steeleye Stout,2013/1/31,35,QUEEN,18,30
1629,10868,Maxilaku,2013/1/31,49,QUEEN,20,42
1630,10869,Chai,2013/1/31,1,SEVES,18,40
1631,10869,Queso Cabrales,2013/1/31,11,SEVES,21,10
1632,10869,Tunnbrod,2013/1/31,23,SEVES,9,50
1633,10869,Scottish Longbreads,2013/1/31,68,SEVES,12.5,20
1634,10870,Steeleye Stout,2013/1/31,35,WOLZA,18,3
1635,10870,Manjimup Dried Apples,2013/1/31,51,WOLZA,53,2
1636,10871,Grandma's Boysenberry Spread,2013/2/1,6,BONAP,25,50
1637,10871,Pavlova,2013/2/1,16,BONAP,17.45,12
1638,10871,Alice Mutton,2013/2/1,17,BONAP,39,16
1639,10872,Pate chinois,2013/2/1,55,GODOS,24,10
1640,10872,Tarte au sucre,2013/2/1,62,GODOS,49.3,20
1641,10872,Wimmers gute Semmelknodel,2013/2/1,64,GODOS,33.25,15
1642,10872,Louisiana Fiery Hot Pepper Sauce,2013/2/1,65,GODOS,21.05,21
1643,10873,Sir Rodney's Scones,2013/2/2,21,WILMK,10,20
1644,10873,Rossle Sauerkraut,2013/2/2,28,WILMK,45.6,3
1645,10874,Ikura,2013/2/2,10,GODOS,31,10
1646,10875,Teatime Chocolate Biscuits,2013/2/2,19,BERGS,9.2,25
1647,10875,Zaanse koeken,2013/2/2,47,BERGS,9.5,21
1648,10875,Maxilaku,2013/2/2,49,BERGS,20,15
1649,10876,Spegesild,2013/2/5,46,BONAP,12,21
1650,10876,Wimmers gute Semmelknodel,2013/2/5,64,BONAP,33.25,20
1651,10877,Pavlova,2013/2/5,16,RICAR,17.45,30
1652,10877,Carnarvon Tigers,2013/2/5,18,RICAR,62.5,25
1653,10878,Sir Rodney's Marmalade,2013/2/6,20,QUICK,81,20
1654,10879,Boston Crab Meat,2013/2/6,40,WILMK,18.4,12
1655,10879,Louisiana Fiery Hot Pepper Sauce,2013/2/6,65,WILMK,21.05,10
1656,10879,Lakkalikoori,2013/2/6,76,WILMK,18,10
1657,10880,Tunnbrod,2013/2/6,23,FOLKO,9,30
1658,10880,Sirop d'erable,2013/2/6,61,FOLKO,28.5,30
1659,10880,Outback Lager,2013/2/6,70,FOLKO,15,50
1660,10881,Rod Kaviar,2013/2/7,73,CACTU,15,10
1661,10882,Singaporean Hokkien Fried Mee,2013/2/7,42,SAVEA,14,25
1662,10882,Maxilaku,2013/2/7,49,SAVEA,20,20
1663,10882,Tourtiere,2013/2/7,54,SAVEA,7.45,32
1664,10883,Guarana Fantastica,2013/2/8,24,LONEP,4.5,8
1665,10884,Sir Rodney's Scones,2013/2/8,21,LETSS,10,40
1666,10884,Gnocchi di nonna Alice,2013/2/8,56,LETSS,38,21
1667,10884,Louisiana Fiery Hot Pepper Sauce,2013/2/8,65,LETSS,21.05,12
1668,10885,Chang,2013/2/8,2,SUPRD,19,20
1669,10885,Guarana Fantastica,2013/2/8,24,SUPRD,4.5,12
1670,10885,Outback Lager,2013/2/8,70,SUPRD,15,30
1671,10885,Original Frankfurter grune Sose,2013/2/8,77,SUPRD,13,25
1672,10886,Ikura,2013/2/9,10,HANAR,31,70
1673,10886,Gorgonzola Telino,2013/2/9,31,HANAR,12.5,35
1674,10886,Original Frankfurter grune Sose,2013/2/9,77,HANAR,13,40
1675,10887,NuNuCa Nus-Nougat-Creme,2013/2/9,25,GALED,14,5
1676,10888,Chang,2013/2/12,2,GODOS,19,20
1677,10888,Scottish Longbreads,2013/2/12,68,GODOS,12.5,18
1678,10889,Queso Cabrales,2013/2/12,11,RATTC,21,40
1679,10889,Cote de Blaye,2013/2/12,38,RATTC,263.5,40
1680,10890,Alice Mutton,2013/2/12,17,DUMON,39,15
1681,10890,Sasquatch Ale,2013/2/12,34,DUMON,14,10
1682,10890,Jack's New England Clam Chowder,2013/2/12,41,DUMON,9.65,14
1683,10891,Nord-Ost Matjeshering,2013/2/13,30,LEHMS,25.89,15
1684,10892,Raclette Courdavault,2013/2/13,59,MAISD,55,40
1685,10893,Northwoods Cranberry Sauce,2013/2/14,8,KOENE,40,30
1686,10893,Guarana Fantastica,2013/2/14,24,KOENE,4.5,10
1687,10893,Thuringer Rostbratwurst,2013/2/14,29,KOENE,123.79,24
1688,10893,Nord-Ost Matjeshering,2013/2/14,30,KOENE,25.89,35
1689,10893,Inlagd Sill,2013/2/14,36,KOENE,19,20
1690,10894,Konbu,2013/2/14,13,SAVEA,6,28
1691,10894,Gudbrandsdalsost,2013/2/14,69,SAVEA,36,50
1692,10894,Rhonbrau Klosterbier,2013/2/14,75,SAVEA,7.75,120
1693,10895,Guarana Fantastica,2013/2/14,24,ERNSH,4.5,110
1694,10895,Chartreuse verte,2013/2/14,39,ERNSH,18,45
1695,10895,Boston Crab Meat,2013/2/14,40,ERNSH,18.4,91
1696,10895,Camembert Pierrot,2013/2/14,60,ERNSH,34,100
1697,10896,Rogede sild,2013/2/15,45,MAISD,9.5,15
1698,10896,Gnocchi di nonna Alice,2013/2/15,56,MAISD,38,16
1699,10897,Thuringer Rostbratwurst,2013/2/15,29,HUNGO,123.79,80
1700,10897,Nord-Ost Matjeshering,2013/2/15,30,HUNGO,25.89,36
1701,10898,Konbu,2013/2/16,13,OCEAN,6,5
1702,10899,Chartreuse verte,2013/2/16,39,LILAS,18,8
1703,10900,Outback Lager,2013/2/16,70,WELLI,15,3
1704,10901,Jack's New England Clam Chowder,2013/2/19,41,HILAA,9.65,30
1705,10901,Flotemysost,2013/2/19,71,HILAA,21.5,30
1706,10902,Pate chinois,2013/2/19,55,FOLKO,24,30
1707,10902,Tarte au sucre,2013/2/19,62,FOLKO,49.3,6
1708,10903,Konbu,2013/2/20,13,HANAR,6,40
1709,10903,Louisiana Fiery Hot Pepper Sauce,2013/2/20,65,HANAR,21.05,21
1710,10903,Scottish Longbreads,2013/2/20,68,HANAR,12.5,20
1711,10904,Escargots de Bourgogne,2013/2/20,58,WHITC,13.25,15
1712,10904,Tarte au sucre,2013/2/20,62,WHITC,49.3,35
1713,10905,Chai,2013/2/20,1,WELLI,18,20
1714,10906,Sirop d'erable,2013/2/21,61,WOLZA,28.5,15
1715,10907,Rhonbrau Klosterbier,2013/2/21,75,SPECD,7.75,14
1716,10908,Uncle Bob's Organic Dried Pears,2013/2/22,7,REGGC,30,20
1717,10908,Filo Mix,2013/2/22,52,REGGC,7,14
1718,10909,Uncle Bob's Organic Dried Pears,2013/2/22,7,SANTG,30,12
1719,10909,Pavlova,2013/2/22,16,SANTG,17.45,15
1720,10909,Jack's New England Clam Chowder,2013/2/22,41,SANTG,9.65,5
1721,10910,Teatime Chocolate Biscuits,2013/2/22,19,WILMK,9.2,12
1722,10910,Maxilaku,2013/2/22,49,WILMK,20,10
1723,10910,Sirop d'erable,2013/2/22,61,WILMK,28.5,5
1724,10911,Chai,2013/2/22,1,GODOS,18,10
1725,10911,Alice Mutton,2013/2/22,17,GODOS,39,12
1726,10911,Laughing Lumberjack Lager,2013/2/22,67,GODOS,14,15
1727,10912,Queso Cabrales,2013/2/22,11,HUNGO,21,40
1728,10912,Thuringer Rostbratwurst,2013/2/22,29,HUNGO,123.79,60
1729,10913,Chef Anton's Cajun Seasoning,2013/2/22,4,QUEEN,22,30
1730,10913,Geitost,2013/2/22,33,QUEEN,2.5,40
1731,10913,Escargots de Bourgogne,2013/2/22,58,QUEEN,13.25,15
1732,10914,Flotemysost,2013/2/23,71,QUEEN,21.5,25
1733,10915,Alice Mutton,2013/2/23,17,TORTU,39,10
1734,10915,Geitost,2013/2/23,33,TORTU,2.5,30
1735,10915,Tourtiere,2013/2/23,54,TORTU,7.45,10
1736,10916,Pavlova,2013/2/23,16,RANCH,17.45,6
1737,10916,Mascarpone Fabioli,2013/2/23,32,RANCH,32,6
1738,10916,Ravioli Angelo,2013/2/23,57,RANCH,19.5,20
1739,10917,Nord-Ost Matjeshering,2013/2/26,30,ROMEY,25.89,1
1740,10917,Camembert Pierrot,2013/2/26,60,ROMEY,34,10
1741,10918,Chai,2013/2/26,1,BOTTM,18,60
1742,10918,Camembert Pierrot,2013/2/26,60,BOTTM,34,25
1743,10919,Pavlova,2013/2/26,16,LINOD,17.45,24
1744,10919,NuNuCa Nus-Nougat-Creme,2013/2/26,25,LINOD,14,24
1745,10919,Boston Crab Meat,2013/2/26,40,LINOD,18.4,20
1746,10920,Valkoinen suklaa,2013/2/27,50,AROUT,16.25,24
1747,10921,Steeleye Stout,2013/2/27,35,VAFFE,18,10
1748,10921,Vegie-spread,2013/2/27,63,VAFFE,43.9,40
1749,10922,Alice Mutton,2013/2/27,17,HANAR,39,15
1750,10922,Guarana Fantastica,2013/2/27,24,HANAR,4.5,35
1751,10923,Singaporean Hokkien Fried Mee,2013/2/27,42,LAMAI,14,10
1752,10923,Ipoh Coffee,2013/2/27,43,LAMAI,46,10
1753,10923,Laughing Lumberjack Lager,2013/2/27,67,LAMAI,14,24
1754,10924,Ikura,2013/2/28,10,BERGS,31,20
1755,10924,Rossle Sauerkraut,2013/2/28,28,BERGS,45.6,30
1756,10924,Rhonbrau Klosterbier,2013/2/28,75,BERGS,7.75,6
1757,10925,Inlagd Sill,2013/2/28,36,HANAR,19,25
1758,10925,Filo Mix,2013/2/28,52,HANAR,7,12
1759,10926,Queso Cabrales,2013/2/28,11,ANATR,21,2
1760,10926,Konbu,2013/2/28,13,ANATR,6,10
1761,10926,Teatime Chocolate Biscuits,2013/2/28,19,ANATR,9.2,7
1762,10926,Mozzarella di Giovanni,2013/2/28,72,ANATR,34.8,10
1763,10927,Sir Rodney's Marmalade,2013/3/1,20,LACOR,81,5
1764,10927,Filo Mix,2013/3/1,52,LACOR,7,5
1765,10927,Lakkalikoori,2013/3/1,76,LACOR,18,20
1766,10928,Zaanse koeken,2013/3/1,47,GALED,9.5,5
1767,10928,Lakkalikoori,2013/3/1,76,GALED,18,5
1768,10929,Sir Rodney's Scones,2013/3/1,21,FRANK,10,60
1769,10929,Rhonbrau Klosterbier,2013/3/1,75,FRANK,7.75,49
1770,10929,Original Frankfurter grune Sose,2013/3/1,77,FRANK,13,15
1771,10930,Sir Rodney's Scones,2013/3/2,21,SUPRD,10,36
1772,10930,Schoggi Schokolade,2013/3/2,27,SUPRD,43.9,25
1773,10930,Pate chinois,2013/3/2,55,SUPRD,24,25
1774,10930,Escargots de Bourgogne,2013/3/2,58,SUPRD,13.25,30
1775,10931,Konbu,2013/3/2,13,RICSU,6,42
1776,10931,Ravioli Angelo,2013/3/2,57,RICSU,19.5,30
1777,10932,Pavlova,2013/3/2,16,BONAP,17.45,30
1778,10932,Tarte au sucre,2013/3/2,62,BONAP,49.3,14
1779,10932,Mozzarella di Giovanni,2013/3/2,72,BONAP,34.8,16
1780,10932,Rhonbrau Klosterbier,2013/3/2,75,BONAP,7.75,20
1781,10933,Perth Pasties,2013/3/2,53,ISLAT,32.8,2
1782,10933,Sirop d'erable,2013/3/2,61,ISLAT,28.5,30
1783,10934,Grandma's Boysenberry Spread,2013/3/5,6,LEHMS,25,20
1784,10935,Chai,2013/3/5,1,WELLI,18,21
1785,10935,Carnarvon Tigers,2013/3/5,18,WELLI,62.5,4
1786,10935,Tunnbrod,2013/3/5,23,WELLI,9,8
1787,10936,Inlagd Sill,2013/3/5,36,GREAL,19,30
1788,10937,Rossle Sauerkraut,2013/3/6,28,CACTU,45.6,8
1789,10937,Sasquatch Ale,2013/3/6,34,CACTU,14,20
1790,10938,Konbu,2013/3/6,13,QUICK,6,20
1791,10938,Ipoh Coffee,2013/3/6,43,QUICK,46,24
1792,10938,Camembert Pierrot,2013/3/6,60,QUICK,34,49
1793,10938,Flotemysost,2013/3/6,71,QUICK,21.5,35
1794,10939,Chang,2013/3/6,2,MAGAA,19,10
1795,10939,Laughing Lumberjack Lager,2013/3/6,67,MAGAA,14,40
1796,10940,Uncle Bob's Organic Dried Pears,2013/3/7,7,BONAP,30,8
1797,10940,Konbu,2013/3/7,13,BONAP,6,20
1798,10941,Gorgonzola Telino,2013/3/7,31,SAVEA,12.5,44
1799,10941,Tarte au sucre,2013/3/7,62,SAVEA,49.3,30
1800,10941,Scottish Longbreads,2013/3/7,68,SAVEA,12.5,80
1801,10941,Mozzarella di Giovanni,2013/3/7,72,SAVEA,34.8,50
1802,10942,Maxilaku,2013/3/7,49,REGGC,20,28
1803,10943,Konbu,2013/3/7,13,BSBEV,6,15
1804,10943,Gustaf's Knackebrod,2013/3/7,22,BSBEV,21,21
1805,10943,Spegesild,2013/3/7,46,BSBEV,12,15
1806,10944,Queso Cabrales,2013/3/8,11,BOTTM,21,5
1807,10944,Gula Malacca,2013/3/8,44,BOTTM,19.45,18
1808,10944,Gnocchi di nonna Alice,2013/3/8,56,BOTTM,38,18
1809,10945,Konbu,2013/3/8,13,MORGK,6,20
1810,10945,Gorgonzola Telino,2013/3/8,31,MORGK,12.5,10
1811,10946,Ikura,2013/3/8,10,VAFFE,31,25
1812,10946,Guarana Fantastica,2013/3/8,24,VAFFE,4.5,25
1813,10946,Original Frankfurter grune Sose,2013/3/8,77,VAFFE,13,40
1814,10947,Raclette Courdavault,2013/3/9,59,BSBEV,55,4
1815,10948,Valkoinen suklaa,2013/3/9,50,GODOS,16.25,9
1816,10948,Manjimup Dried Apples,2013/3/9,51,GODOS,53,40
1817,10948,Pate chinois,2013/3/9,55,GODOS,24,4
1818,10949,Grandma's Boysenberry Spread,2013/3/9,6,BOTTM,25,12
1819,10949,Ikura,2013/3/9,10,BOTTM,31,30
1820,10949,Alice Mutton,2013/3/9,17,BOTTM,39,6
1821,10949,Tarte au sucre,2013/3/9,62,BOTTM,49.3,60
1822,10950,Chef Anton's Cajun Seasoning,2013/3/12,4,MAGAA,22,5
1823,10951,Geitost,2013/3/12,33,RICSU,2.5,15
1824,10951,Jack's New England Clam Chowder,2013/3/12,41,RICSU,9.65,6
1825,10951,Rhonbrau Klosterbier,2013/3/12,75,RICSU,7.75,50
1826,10952,Grandma's Boysenberry Spread,2013/3/12,6,ALFKI,25,16
1827,10952,Rossle Sauerkraut,2013/3/12,28,ALFKI,45.6,2
1828,10953,Sir Rodney's Marmalade,2013/3/12,20,AROUT,81,50
1829,10953,Gorgonzola Telino,2013/3/12,31,AROUT,12.5,50
1830,10954,Pavlova,2013/3/13,16,LINOD,17.45,28
1831,10954,Gorgonzola Telino,2013/3/13,31,LINOD,12.5,25
1832,10954,Rogede sild,2013/3/13,45,LINOD,9.5,30
1833,10954,Camembert Pierrot,2013/3/13,60,LINOD,34,24
1834,10955,Rhonbrau Klosterbier,2013/3/13,75,FOLKO,7.75,12
1835,10956,Sir Rodney's Scones,2013/3/13,21,BLAUS,10,12
1836,10956,Zaanse koeken,2013/3/13,47,BLAUS,9.5,14
1837,10956,Manjimup Dried Apples,2013/3/13,51,BLAUS,53,8
1838,10957,Nord-Ost Matjeshering,2013/3/14,30,HILAA,25.89,30
1839,10957,Steeleye Stout,2013/3/14,35,HILAA,18,40
1840,10957,Wimmers gute Semmelknodel,2013/3/14,64,HILAA,33.25,8
1841,10958,Chef Anton's Gumbo Mix,2013/3/14,5,OCEAN,21.35,20
1842,10958,Uncle Bob's Organic Dried Pears,2013/3/14,7,OCEAN,30,6
1843,10958,Mozzarella di Giovanni,2013/3/14,72,OCEAN,34.8,5
1844,10959,Rhonbrau Klosterbier,2013/3/14,75,GOURL,7.75,20
1845,10960,Guarana Fantastica,2013/3/15,24,HILAA,4.5,10
1846,10960,Jack's New England Clam Chowder,2013/3/15,41,HILAA,9.65,24
1847,10961,Filo Mix,2013/3/15,52,QUEEN,7,6
1848,10961,Lakkalikoori,2013/3/15,76,QUEEN,18,60
1849,10962,Uncle Bob's Organic Dried Pears,2013/3/15,7,QUICK,30,45
1850,10962,Konbu,2013/3/15,13,QUICK,6,77
1851,10962,Perth Pasties,2013/3/15,53,QUICK,32.8,20
1852,10962,Gudbrandsdalsost,2013/3/15,69,QUICK,36,9
1853,10962,Lakkalikoori,2013/3/15,76,QUICK,18,44
1854,10963,Camembert Pierrot,2013/3/15,60,FURIB,34,2
1855,10964,Carnarvon Tigers,2013/3/16,18,SPECD,62.5,6
1856,10964,Cote de Blaye,2013/3/16,38,SPECD,263.5,5
1857,10964,Gudbrandsdalsost,2013/3/16,69,SPECD,36,10
1858,10965,Manjimup Dried Apples,2013/3/16,51,OLDWO,53,16
1859,10966,Gravad lax,2013/3/16,37,CHOPS,26,8
1860,10966,Gnocchi di nonna Alice,2013/3/16,56,CHOPS,38,12
1861,10966,Tarte au sucre,2013/3/16,62,CHOPS,49.3,12
1862,10967,Teatime Chocolate Biscuits,2013/3/19,19,TOMSP,9.2,12
1863,10967,Maxilaku,2013/3/19,49,TOMSP,20,40
1864,10968,Queso Manchego La Pastora,2013/3/19,12,ERNSH,38,30
1865,10968,Guarana Fantastica,2013/3/19,24,ERNSH,4.5,30
1866,10968,Wimmers gute Semmelknodel,2013/3/19,64,ERNSH,33.25,4
1867,10969,Spegesild,2013/3/19,46,COMMI,12,9
1868,10970,Filo Mix,2013/3/20,52,BOLID,7,40
1869,10971,Thuringer Rostbratwurst,2013/3/20,29,FRANR,123.79,14
1870,10972,Alice Mutton,2013/3/20,17,LACOR,39,6
1871,10972,Geitost,2013/3/20,33,LACOR,2.5,7
1872,10973,Gumbar Gummibarchen,2013/3/20,26,LACOR,31.23,5
1873,10973,Jack's New England Clam Chowder,2013/3/20,41,LACOR,9.65,6
1874,10973,Rhonbrau Klosterbier,2013/3/20,75,LACOR,7.75,10
1875,10974,Vegie-spread,2013/3/21,63,SPLIR,43.9,10
1876,10975,Northwoods Cranberry Sauce,2013/3/21,8,BOTTM,40,16
1877,10975,Rhonbrau Klosterbier,2013/3/21,75,BOTTM,7.75,10
1878,10976,Rossle Sauerkraut,2013/3/21,28,HILAA,45.6,20
1879,10977,Chartreuse verte,2013/3/22,39,FOLKO,18,30
1880,10977,Zaanse koeken,2013/3/22,47,FOLKO,9.5,30
1881,10977,Manjimup Dried Apples,2013/3/22,51,FOLKO,53,10
1882,10977,Vegie-spread,2013/3/22,63,FOLKO,43.9,20
1883,10978,Northwoods Cranberry Sauce,2013/3/22,8,MAISD,40,20
1884,10978,Sir Rodney's Scones,2013/3/22,21,MAISD,10,40
1885,10978,Boston Crab Meat,2013/3/22,40,MAISD,18.4,10
1886,10978,Gula Malacca,2013/3/22,44,MAISD,19.45,6
1887,10979,Uncle Bob's Organic Dried Pears,2013/3/22,7,ERNSH,30,18
1888,10979,Queso Manchego La Pastora,2013/3/22,12,ERNSH,38,20
1889,10979,Guarana Fantastica,2013/3/22,24,ERNSH,4.5,80
1890,10979,Schoggi Schokolade,2013/3/22,27,ERNSH,43.9,30
1891,10979,Gorgonzola Telino,2013/3/22,31,ERNSH,12.5,24
1892,10979,Vegie-spread,2013/3/22,63,ERNSH,43.9,35
1893,10980,Rhonbrau Klosterbier,2013/3/23,75,FOLKO,7.75,40
1894,10981,Cote de Blaye,2013/3/23,38,HANAR,263.5,60
1895,10982,Uncle Bob's Organic Dried Pears,2013/3/23,7,BOTTM,30,20
1896,10982,Ipoh Coffee,2013/3/23,43,BOTTM,46,9
1897,10983,Konbu,2013/3/23,13,SAVEA,6,84
1898,10983,Ravioli Angelo,2013/3/23,57,SAVEA,19.5,15
1899,10984,Pavlova,2013/3/26,16,SAVEA,17.45,55
1900,10984,Guarana Fantastica,2013/3/26,24,SAVEA,4.5,20
1901,10984,Inlagd Sill,2013/3/26,36,SAVEA,19,40
1902,10985,Pavlova,2013/3/26,16,HUNGO,17.45,36
1903,10985,Carnarvon Tigers,2013/3/26,18,HUNGO,62.5,8
1904,10985,Mascarpone Fabioli,2013/3/26,32,HUNGO,32,35
1905,10986,Queso Cabrales,2013/3/26,11,OCEAN,21,30
1906,10986,Sir Rodney's Marmalade,2013/3/26,20,OCEAN,81,15
1907,10986,Lakkalikoori,2013/3/26,76,OCEAN,18,10
1908,10986,Original Frankfurter grune Sose,2013/3/26,77,OCEAN,13,15
1909,10987,Uncle Bob's Organic Dried Pears,2013/3/27,7,EASTC,30,60
1910,10987,Ipoh Coffee,2013/3/27,43,EASTC,46,6
1911,10987,Mozzarella di Giovanni,2013/3/27,72,EASTC,34.8,20
1912,10988,Uncle Bob's Organic Dried Pears,2013/3/27,7,RATTC,30,60
1913,10988,Tarte au sucre,2013/3/27,62,RATTC,49.3,40
1914,10989,Grandma's Boysenberry Spread,2013/3/27,6,QUEDE,25,40
1915,10989,Queso Cabrales,2013/3/27,11,QUEDE,21,15
1916,10989,Jack's New England Clam Chowder,2013/3/27,41,QUEDE,9.65,4
1917,10990,Sir Rodney's Scones,2013/3/28,21,ERNSH,10,65
1918,10990,Sasquatch Ale,2013/3/28,34,ERNSH,14,60
1919,10990,Pate chinois,2013/3/28,55,ERNSH,24,65
1920,10990,Sirop d'erable,2013/3/28,61,ERNSH,28.5,66
1921,10991,Chang,2013/3/28,2,QUICK,19,50
1922,10991,Outback Lager,2013/3/28,70,QUICK,15,20
1923,10991,Lakkalikoori,2013/3/28,76,QUICK,18,90
1924,10992,Mozzarella di Giovanni,2013/3/28,72,THEBI,34.8,2
1925,10993,Thuringer Rostbratwurst,2013/3/28,29,FOLKO,123.79,50
1926,10993,Jack's New England Clam Chowder,2013/3/28,41,FOLKO,9.65,35
1927,10994,Raclette Courdavault,2013/3/29,59,VAFFE,55,18
1928,10995,Manjimup Dried Apples,2013/3/29,51,PERIC,53,20
1929,10995,Camembert Pierrot,2013/3/29,60,PERIC,34,4
1930,10996,Singaporean Hokkien Fried Mee,2013/3/29,42,QUICK,14,40
1931,10997,Mascarpone Fabioli,2013/3/30,32,LILAS,32,50
1932,10997,Spegesild,2013/3/30,46,LILAS,12,20
1933,10997,Filo Mix,2013/3/30,52,LILAS,7,20
1934,10998,Guarana Fantastica,2013/3/30,24,WOLZA,4.5,12
1935,10998,Sirop d'erable,2013/3/30,61,WOLZA,28.5,7
1936,10998,Longlife Tofu,2013/3/30,74,WOLZA,10,20
1937,10998,Rhonbrau Klosterbier,2013/3/30,75,WOLZA,7.75,30
1938,10999,Jack's New England Clam Chowder,2013/3/30,41,OTTIK,9.65,20
1939,10999,Manjimup Dried Apples,2013/3/30,51,OTTIK,53,15
1940,10999,Original Frankfurter grune Sose,2013/3/30,77,OTTIK,13,21
1941,11000,Chef Anton's Cajun Seasoning,2013/4/2,4,RATTC,22,25
1942,11000,Guarana Fantastica,2013/4/2,24,RATTC,4.5,30
1943,11000,Original Frankfurter grune Sose,2013/4/2,77,RATTC,13,30
1944,11001,Uncle Bob's Organic Dried Pears,2013/4/2,7,FOLKO,30,60
1945,11001,Gustaf's Knackebrod,2013/4/2,22,FOLKO,21,25
1946,11001,Spegesild,2013/4/2,46,FOLKO,12,25
1947,11001,Pate chinois,2013/4/2,55,FOLKO,24,6
1948,11002,Konbu,2013/4/2,13,SAVEA,6,56
1949,11002,Steeleye Stout,2013/4/2,35,SAVEA,18,15
1950,11002,Singaporean Hokkien Fried Mee,2013/4/2,42,SAVEA,14,24
1951,11002,Pate chinois,2013/4/2,55,SAVEA,24,40
1952,11003,Chai,2013/4/2,1,THECR,18,4
1953,11003,Boston Crab Meat,2013/4/2,40,THECR,18.4,10
1954,11003,Filo Mix,2013/4/2,52,THECR,7,10
1955,11004,Gumbar Gummibarchen,2013/4/3,26,MAISD,31.23,6
1956,11004,Lakkalikoori,2013/4/3,76,MAISD,18,6
1957,11005,Chai,2013/4/3,1,WILMK,18,2
1958,11005,Raclette Courdavault,2013/4/3,59,WILMK,55,10
1959,11006,Chai,2013/4/3,1,GREAL,18,8
1960,11006,Thuringer Rostbratwurst,2013/4/3,29,GREAL,123.79,2
1961,11007,Northwoods Cranberry Sauce,2013/4/4,8,PRINI,40,30
1962,11007,Thuringer Rostbratwurst,2013/4/4,29,PRINI,123.79,10
1963,11007,Singaporean Hokkien Fried Mee,2013/4/4,42,PRINI,14,14
