"OrderID","OrderDate","BookID","Quantity","Price"
607,2005/1/2 00:00:00,45,2,300.00
608,2005/1/2 00:00:00,56,10,480.00
609,2005/1/2 00:00:00,71,5,590.00
610,2005/1/2 00:00:00,90,9,500.00
611,2005/1/2 00:00:00,50,4,400.00
612,2005/1/2 00:00:00,70,9,440.00
613,2005/1/2 00:00:00,94,4,690.00
614,2005/1/2 00:00:00,72,1,350.00
615,2005/1/2 00:00:00,61,4,590.00
616,2005/1/2 00:00:00,3,9,400.00
617,2005/1/2 00:00:00,55,3,670.00
618,2005/1/2 00:00:00,9,2,550.00
619,2005/1/2 00:00:00,73,10,360.00
620,2005/1/2 00:00:00,94,7,690.00
621,2005/1/2 00:00:00,3,10,400.00
622,2005/1/2 00:00:00,42,3,320.00
623,2005/1/2 00:00:00,64,2,550.00
624,2005/1/2 00:00:00,13,2,700.00
625,2005/1/2 00:00:00,20,2,530.00
626,2005/1/2 00:00:00,53,8,670.00
627,2005/1/2 00:00:00,41,5,400.00
628,2005/1/2 00:00:00,26,5,360.00
629,2005/1/2 00:00:00,33,8,590.00
630,2005/1/2 00:00:00,22,10,530.00
631,2005/1/2 00:00:00,79,7,640.00
632,2005/1/2 00:00:00,58,1,520.00
633,2005/1/2 00:00:00,93,7,540.00
634,2005/1/2 00:00:00,8,7,580.00
635,2005/1/2 00:00:00,1,5,610.00
636,2005/1/2 00:00:00,26,5,360.00
637,2005/1/2 00:00:00,24,4,650.00
638,2005/1/2 00:00:00,20,10,530.00
639,2005/1/2 00:00:00,96,7,660.00
640,2005/1/2 00:00:00,68,2,590.00
641,2005/1/2 00:00:00,83,5,490.00
642,2005/1/2 00:00:00,65,7,470.00
643,2005/1/2 00:00:00,14,3,670.00
644,2005/1/2 00:00:00,64,2,550.00
645,2005/1/2 00:00:00,82,1,360.00
646,2005/1/2 00:00:00,36,5,380.00
647,2005/1/2 00:00:00,19,7,590.00
648,2005/1/3 00:00:00,29,4,390.00
649,2005/1/3 00:00:00,83,7,490.00
650,2005/1/3 00:00:00,80,2,330.00
651,2005/1/3 00:00:00,76,3,380.00
652,2005/1/3 00:00:00,16,8,600.00
653,2005/1/3 00:00:00,87,2,620.00
654,2005/1/3 00:00:00,82,8,360.00
655,2005/1/3 00:00:00,4,5,430.00
656,2005/1/3 00:00:00,71,5,590.00
657,2005/1/3 00:00:00,3,8,400.00
658,2005/1/3 00:00:00,28,8,660.00
659,2005/1/3 00:00:00,27,2,590.00
660,2005/1/3 00:00:00,65,9,470.00
661,2005/1/3 00:00:00,41,5,400.00
662,2005/1/3 00:00:00,80,4,330.00
663,2005/1/3 00:00:00,90,5,500.00
664,2005/1/3 00:00:00,65,1,470.00
665,2005/1/3 00:00:00,20,10,530.00
666,2005/1/3 00:00:00,52,4,640.00
667,2005/1/3 00:00:00,29,6,390.00
668,2005/1/3 00:00:00,52,2,640.00
669,2005/1/3 00:00:00,37,4,360.00
670,2005/1/3 00:00:00,18,10,680.00
671,2005/1/3 00:00:00,76,9,380.00
672,2005/1/3 00:00:00,61,2,590.00
673,2005/1/3 00:00:00,14,2,670.00
674,2005/1/3 00:00:00,53,8,670.00
675,2005/1/3 00:00:00,78,7,570.00
676,2005/1/3 00:00:00,34,10,410.00
677,2005/1/3 00:00:00,2,2,550.00
678,2005/1/3 00:00:00,95,1,550.00
679,2005/1/3 00:00:00,75,7,600.00
680,2005/1/3 00:00:00,94,2,690.00
681,2005/1/3 00:00:00,38,2,580.00
682,2005/1/3 00:00:00,60,7,570.00
683,2005/1/3 00:00:00,17,5,410.00
684,2005/1/3 00:00:00,69,1,670.00
685,2005/1/3 00:00:00,94,6,690.00
686,2005/1/3 00:00:00,61,1,590.00
687,2005/1/3 00:00:00,66,10,660.00
688,2005/1/3 00:00:00,61,5,590.00
689,2005/1/3 00:00:00,42,4,320.00
690,2005/1/3 00:00:00,17,3,410.00
691,2005/1/3 00:00:00,39,3,570.00
692,2005/1/3 00:00:00,15,1,420.00
693,2005/1/3 00:00:00,98,4,690.00
694,2005/1/3 00:00:00,60,9,570.00
695,2005/1/3 00:00:00,84,1,520.00
696,2005/1/3 00:00:00,49,5,640.00
697,2005/1/3 00:00:00,27,10,590.00
698,2005/1/3 00:00:00,84,7,520.00
699,2005/1/3 00:00:00,74,6,570.00
700,2005/1/3 00:00:00,100,8,520.00
701,2005/1/3 00:00:00,90,7,500.00
702,2005/1/3 00:00:00,33,4,590.00
703,2005/1/3 00:00:00,77,3,650.00
704,2005/1/3 00:00:00,67,10,440.00
705,2005/1/3 00:00:00,80,4,330.00
706,2005/1/3 00:00:00,14,5,670.00
707,2005/1/3 00:00:00,12,5,600.00
708,2005/1/3 00:00:00,56,3,480.00
709,2005/1/3 00:00:00,95,1,550.00
710,2005/1/3 00:00:00,6,1,320.00
711,2005/1/3 00:00:00,100,6,520.00
712,2005/1/3 00:00:00,56,8,480.00
713,2005/1/3 00:00:00,40,5,670.00
714,2005/1/3 00:00:00,41,2,400.00
715,2005/1/3 00:00:00,66,4,660.00
716,2005/1/3 00:00:00,43,8,550.00
717,2005/1/3 00:00:00,13,7,700.00
718,2005/1/3 00:00:00,100,6,520.00
719,2005/1/3 00:00:00,4,8,430.00
720,2005/1/3 00:00:00,54,3,490.00
721,2005/1/3 00:00:00,66,5,660.00
722,2005/1/3 00:00:00,31,2,560.00
723,2005/1/3 00:00:00,9,1,550.00
724,2005/1/3 00:00:00,80,8,330.00
725,2005/1/3 00:00:00,68,4,590.00
726,2005/1/3 00:00:00,86,1,360.00
727,2005/1/3 00:00:00,56,7,480.00
728,2005/1/3 00:00:00,67,9,440.00
729,2005/1/3 00:00:00,5,3,340.00
730,2005/1/3 00:00:00,39,5,570.00
731,2005/1/3 00:00:00,83,6,490.00
732,2005/1/3 00:00:00,47,10,580.00
733,2005/1/3 00:00:00,31,3,560.00
734,2005/1/3 00:00:00,73,9,360.00
735,2005/1/3 00:00:00,47,9,580.00
736,2005/1/3 00:00:00,10,1,630.00
737,2005/1/3 00:00:00,42,9,320.00
738,2005/1/3 00:00:00,26,1,360.00
739,2005/1/3 00:00:00,40,3,670.00
740,2005/1/3 00:00:00,26,2,360.00
741,2005/1/3 00:00:00,51,5,440.00
742,2005/1/3 00:00:00,64,5,550.00
743,2005/1/3 00:00:00,53,7,670.00
744,2005/1/3 00:00:00,50,7,400.00
745,2005/1/3 00:00:00,11,7,460.00
746,2005/1/3 00:00:00,73,6,360.00
747,2005/1/3 00:00:00,11,4,460.00
748,2005/1/3 00:00:00,17,9,410.00
749,2005/1/3 00:00:00,77,8,650.00
750,2005/1/3 00:00:00,53,3,670.00
751,2005/1/3 00:00:00,74,6,570.00
752,2005/1/3 00:00:00,58,4,520.00
753,2005/1/3 00:00:00,37,3,360.00
754,2005/1/3 00:00:00,53,8,670.00
755,2005/1/3 00:00:00,3,6,400.00
756,2005/1/3 00:00:00,41,9,400.00
757,2005/1/3 00:00:00,81,4,390.00
758,2005/1/3 00:00:00,28,2,660.00
759,2005/1/3 00:00:00,36,8,380.00
760,2005/1/3 00:00:00,48,4,590.00
761,2005/1/3 00:00:00,37,3,360.00
762,2005/1/3 00:00:00,56,2,480.00
763,2005/1/3 00:00:00,47,4,580.00
764,2005/1/3 00:00:00,22,9,530.00
765,2005/1/3 00:00:00,26,2,360.00
766,2005/1/3 00:00:00,47,8,580.00
767,2005/1/3 00:00:00,65,1,470.00
768,2005/1/3 00:00:00,18,1,680.00
769,2005/1/3 00:00:00,8,10,580.00
770,2005/1/3 00:00:00,31,8,560.00
771,2005/1/3 00:00:00,41,8,400.00
772,2005/1/3 00:00:00,35,2,350.00
773,2005/1/3 00:00:00,57,7,670.00
774,2005/1/3 00:00:00,3,2,400.00
775,2005/1/3 00:00:00,63,2,330.00
776,2005/1/3 00:00:00,97,2,700.00
777,2005/1/3 00:00:00,53,3,670.00
778,2005/1/3 00:00:00,34,6,410.00
779,2005/1/3 00:00:00,4,9,430.00
780,2005/1/3 00:00:00,71,6,590.00
781,2005/1/3 00:00:00,57,7,670.00
782,2005/1/3 00:00:00,68,10,590.00
783,2005/1/3 00:00:00,31,5,560.00
784,2005/1/3 00:00:00,95,8,550.00
785,2005/1/3 00:00:00,19,7,590.00
786,2005/1/3 00:00:00,37,3,360.00
787,2005/1/3 00:00:00,33,10,590.00
788,2005/1/3 00:00:00,61,5,590.00
789,2005/1/3 00:00:00,54,3,490.00
790,2005/1/3 00:00:00,42,4,320.00
791,2005/1/3 00:00:00,5,2,340.00
792,2005/1/3 00:00:00,28,8,660.00
793,2005/1/3 00:00:00,31,3,560.00
794,2005/1/3 00:00:00,49,1,640.00
795,2005/1/3 00:00:00,8,4,580.00
796,2005/1/3 00:00:00,61,9,590.00
797,2005/1/3 00:00:00,46,4,350.00
798,2005/1/3 00:00:00,75,8,600.00
799,2005/1/3 00:00:00,8,9,580.00
800,2005/1/3 00:00:00,64,10,550.00
801,2005/1/3 00:00:00,29,7,390.00
802,2005/1/3 00:00:00,30,10,380.00
803,2005/1/3 00:00:00,82,6,360.00
804,2005/1/3 00:00:00,16,10,600.00
805,2005/1/3 00:00:00,21,3,490.00
806,2005/1/3 00:00:00,74,4,570.00
807,2005/1/3 00:00:00,69,2,670.00
808,2005/1/3 00:00:00,93,1,540.00
809,2005/1/3 00:00:00,42,4,320.00
810,2005/1/3 00:00:00,97,8,700.00
811,2005/1/3 00:00:00,61,8,590.00
812,2005/1/3 00:00:00,89,1,460.00
813,2005/1/3 00:00:00,79,5,640.00
814,2005/1/3 00:00:00,70,8,440.00
815,2005/1/3 00:00:00,88,6,620.00
816,2005/1/3 00:00:00,59,2,450.00
817,2005/1/3 00:00:00,18,3,680.00
818,2005/1/3 00:00:00,52,7,640.00
819,2005/1/3 00:00:00,27,3,590.00
820,2005/1/3 00:00:00,36,4,380.00
821,2005/1/3 00:00:00,2,1,550.00
822,2005/1/3 00:00:00,9,9,550.00
823,2005/1/3 00:00:00,28,3,660.00
824,2005/1/3 00:00:00,55,9,670.00
825,2005/1/3 00:00:00,40,5,670.00
826,2005/1/3 00:00:00,50,10,400.00
827,2005/1/3 00:00:00,17,3,410.00
828,2005/1/3 00:00:00,57,5,670.00
829,2005/1/3 00:00:00,23,5,320.00
830,2005/1/3 00:00:00,19,7,590.00
831,2005/1/3 00:00:00,58,5,520.00
832,2005/1/3 00:00:00,39,5,570.00
833,2005/1/3 00:00:00,23,10,320.00
834,2005/1/3 00:00:00,55,3,670.00
835,2005/1/3 00:00:00,24,6,650.00
836,2005/1/3 00:00:00,23,7,320.00
837,2005/1/3 00:00:00,88,4,620.00
838,2005/1/3 00:00:00,6,3,320.00
839,2005/1/3 00:00:00,37,5,360.00
840,2005/1/3 00:00:00,67,2,440.00
841,2005/1/3 00:00:00,8,7,580.00
842,2005/1/3 00:00:00,50,10,400.00
843,2005/1/3 00:00:00,44,5,540.00
844,2005/1/3 00:00:00,47,3,580.00
845,2005/1/3 00:00:00,15,1,420.00
846,2005/1/3 00:00:00,47,2,580.00
847,2005/1/3 00:00:00,84,3,520.00
848,2005/1/3 00:00:00,75,9,600.00
849,2005/1/3 00:00:00,54,9,490.00
850,2005/1/3 00:00:00,71,9,590.00
851,2005/1/3 00:00:00,49,2,640.00
852,2005/1/3 00:00:00,97,8,700.00
853,2005/1/3 00:00:00,16,9,600.00
854,2005/1/3 00:00:00,55,9,670.00
855,2005/1/3 00:00:00,28,1,660.00
856,2005/1/3 00:00:00,67,1,440.00
857,2005/1/3 00:00:00,19,7,590.00
858,2005/1/3 00:00:00,80,5,330.00
859,2005/1/3 00:00:00,33,9,590.00
860,2005/1/3 00:00:00,78,5,570.00
861,2005/1/3 00:00:00,26,8,360.00
862,2005/1/3 00:00:00,1,3,610.00
863,2005/1/3 00:00:00,95,10,550.00
864,2005/1/3 00:00:00,85,8,440.00
865,2005/1/3 00:00:00,61,10,590.00
866,2005/1/3 00:00:00,23,1,320.00
867,2005/1/3 00:00:00,60,1,570.00
868,2005/1/3 00:00:00,63,1,330.00
869,2005/1/3 00:00:00,13,9,700.00
870,2005/1/3 00:00:00,43,2,550.00
871,2005/1/3 00:00:00,55,3,670.00
872,2005/1/3 00:00:00,25,3,670.00
873,2005/1/3 00:00:00,49,4,640.00
874,2005/1/3 00:00:00,81,4,390.00
875,2005/1/3 00:00:00,96,9,660.00
876,2005/1/3 00:00:00,67,5,440.00
877,2005/1/3 00:00:00,20,3,530.00
878,2005/1/3 00:00:00,60,1,570.00
879,2005/1/3 00:00:00,43,5,550.00
880,2005/1/3 00:00:00,87,5,620.00
881,2005/1/3 00:00:00,14,10,670.00
882,2005/1/3 00:00:00,82,9,360.00
883,2005/1/3 00:00:00,12,1,600.00
884,2005/1/3 00:00:00,88,8,620.00
885,2005/1/3 00:00:00,6,3,320.00
886,2005/1/3 00:00:00,54,9,490.00
887,2005/1/3 00:00:00,79,8,640.00
888,2005/1/3 00:00:00,5,2,340.00
889,2005/1/3 00:00:00,13,2,700.00
890,2005/1/3 00:00:00,34,2,410.00
891,2005/1/3 00:00:00,55,7,670.00
892,2005/1/3 00:00:00,67,2,440.00
893,2005/1/3 00:00:00,75,9,600.00
894,2005/1/3 00:00:00,14,6,670.00
895,2005/1/3 00:00:00,94,6,690.00
896,2005/1/3 00:00:00,94,7,690.00
897,2005/1/3 00:00:00,13,10,700.00
898,2005/1/3 00:00:00,28,7,660.00
899,2005/1/3 00:00:00,43,4,550.00
900,2005/1/3 00:00:00,63,8,330.00
901,2005/1/3 00:00:00,39,7,570.00
902,2005/1/3 00:00:00,51,8,440.00
903,2005/1/3 00:00:00,34,3,410.00
904,2005/1/3 00:00:00,9,3,550.00
905,2005/1/3 00:00:00,59,7,450.00
906,2005/1/3 00:00:00,17,6,410.00
907,2005/1/3 00:00:00,41,4,400.00
908,2005/1/3 00:00:00,48,10,590.00
909,2005/1/3 00:00:00,45,10,300.00
910,2005/1/3 00:00:00,80,1,330.00
911,2005/1/3 00:00:00,57,1,670.00
912,2005/1/3 00:00:00,24,4,650.00
913,2005/1/3 00:00:00,73,7,360.00
914,2005/1/3 00:00:00,91,8,380.00
915,2005/1/3 00:00:00,77,6,650.00
916,2005/1/3 00:00:00,51,6,440.00
917,2005/1/3 00:00:00,41,7,400.00
918,2005/1/3 00:00:00,21,10,490.00
919,2005/1/3 00:00:00,46,6,350.00
920,2005/1/3 00:00:00,59,3,450.00
921,2005/1/3 00:00:00,31,6,560.00
922,2005/1/3 00:00:00,22,5,530.00
923,2005/1/3 00:00:00,83,3,490.00
924,2005/1/3 00:00:00,23,4,320.00
925,2005/1/3 00:00:00,90,9,500.00
926,2005/1/3 00:00:00,21,6,490.00
927,2005/1/3 00:00:00,89,7,460.00
928,2005/1/3 00:00:00,53,9,670.00
929,2005/1/3 00:00:00,73,7,360.00
930,2005/1/3 00:00:00,57,3,670.00
931,2005/1/3 00:00:00,12,6,600.00
932,2005/1/3 00:00:00,69,5,670.00
933,2005/1/3 00:00:00,78,8,570.00
934,2005/1/3 00:00:00,18,3,680.00
935,2005/1/3 00:00:00,67,10,440.00
936,2005/1/3 00:00:00,91,8,380.00
937,2005/1/3 00:00:00,97,7,700.00
938,2005/1/3 00:00:00,79,9,640.00
939,2005/1/3 00:00:00,98,3,690.00
940,2005/1/3 00:00:00,45,10,300.00
941,2005/1/3 00:00:00,50,2,400.00
942,2005/1/3 00:00:00,100,7,520.00
943,2005/1/3 00:00:00,74,2,570.00
944,2005/1/3 00:00:00,11,9,460.00
945,2005/1/3 00:00:00,2,2,550.00
946,2005/1/3 00:00:00,3,4,400.00
947,2005/1/3 00:00:00,90,3,500.00
948,2005/1/3 00:00:00,96,10,660.00
949,2005/1/3 00:00:00,91,5,380.00
950,2005/1/3 00:00:00,7,10,440.00
951,2005/1/3 00:00:00,38,2,580.00
952,2005/1/3 00:00:00,85,1,440.00
953,2005/1/3 00:00:00,59,1,450.00
954,2005/1/3 00:00:00,68,1,590.00
955,2005/1/3 00:00:00,10,7,630.00
956,2005/1/3 00:00:00,78,10,570.00
957,2005/1/3 00:00:00,17,1,410.00
958,2005/1/3 00:00:00,26,4,360.00
959,2005/1/3 00:00:00,31,2,560.00
960,2005/1/3 00:00:00,3,7,400.00
961,2005/1/3 00:00:00,13,1,700.00
962,2005/1/3 00:00:00,67,2,440.00
963,2005/1/4 00:00:00,87,1,620.00
964,2005/1/4 00:00:00,8,9,580.00
965,2005/1/4 00:00:00,75,7,600.00
966,2005/1/4 00:00:00,62,6,400.00
967,2005/1/4 00:00:00,82,10,360.00
968,2005/1/4 00:00:00,57,2,670.00
969,2005/1/4 00:00:00,71,9,590.00
970,2005/1/4 00:00:00,33,5,590.00
971,2005/1/4 00:00:00,99,6,530.00
972,2005/1/4 00:00:00,85,5,440.00
973,2005/1/4 00:00:00,48,5,590.00
974,2005/1/4 00:00:00,84,4,520.00
975,2005/1/4 00:00:00,35,4,350.00
976,2005/1/4 00:00:00,41,4,400.00
977,2005/1/4 00:00:00,89,7,460.00
978,2005/1/4 00:00:00,61,4,590.00
979,2005/1/4 00:00:00,61,6,590.00
980,2005/1/4 00:00:00,52,10,640.00
981,2005/1/4 00:00:00,100,8,520.00
982,2005/1/4 00:00:00,37,8,360.00
983,2005/1/4 00:00:00,8,4,580.00
984,2005/1/4 00:00:00,96,10,660.00
985,2005/1/4 00:00:00,72,5,350.00
986,2005/1/4 00:00:00,91,1,380.00
987,2005/1/4 00:00:00,47,1,580.00
988,2005/1/4 00:00:00,58,7,520.00
989,2005/1/4 00:00:00,29,9,390.00
990,2005/1/4 00:00:00,50,5,400.00
991,2005/1/4 00:00:00,49,1,640.00
992,2005/1/4 00:00:00,43,1,550.00
993,2005/1/4 00:00:00,24,6,650.00
994,2005/1/4 00:00:00,8,2,580.00
995,2005/1/4 00:00:00,82,6,360.00
996,2005/1/4 00:00:00,98,5,690.00
997,2005/1/4 00:00:00,43,9,550.00
998,2005/1/4 00:00:00,100,10,520.00
999,2005/1/4 00:00:00,54,7,490.00
1000,2005/1/4 00:00:00,86,7,360.00
1001,2005/1/4 00:00:00,9,5,550.00
1002,2005/1/4 00:00:00,78,8,570.00
1003,2005/1/4 00:00:00,61,7,590.00
1004,2005/1/4 00:00:00,89,7,460.00
1005,2005/1/4 00:00:00,27,8,590.00
1006,2005/1/4 00:00:00,90,10,500.00
1007,2005/1/4 00:00:00,8,10,580.00
1008,2005/1/4 00:00:00,92,3,440.00
1009,2005/1/4 00:00:00,91,4,380.00
1010,2005/1/4 00:00:00,1,5,610.00
1011,2005/1/4 00:00:00,97,1,700.00
1012,2005/1/4 00:00:00,47,9,580.00
1013,2005/1/4 00:00:00,1,1,610.00
1014,2005/1/4 00:00:00,35,2,350.00
1015,2005/1/4 00:00:00,15,5,420.00
1016,2005/1/4 00:00:00,48,2,590.00
1017,2005/1/4 00:00:00,38,10,580.00
1018,2005/1/4 00:00:00,29,8,390.00
1019,2005/1/4 00:00:00,52,9,640.00
1020,2005/1/4 00:00:00,92,4,440.00
1021,2005/1/4 00:00:00,59,3,450.00
1022,2005/1/4 00:00:00,82,7,360.00
1023,2005/1/4 00:00:00,91,10,380.00
1024,2005/1/4 00:00:00,43,2,550.00
1025,2005/1/4 00:00:00,91,4,380.00
1026,2005/1/4 00:00:00,97,10,700.00
1027,2005/1/4 00:00:00,83,3,490.00
1028,2005/1/4 00:00:00,90,3,500.00
1029,2005/1/4 00:00:00,63,10,330.00
1030,2005/1/4 00:00:00,53,5,670.00
1031,2005/1/4 00:00:00,6,5,320.00
1032,2005/1/4 00:00:00,81,9,390.00
1033,2005/1/4 00:00:00,42,3,320.00
1034,2005/1/4 00:00:00,45,7,300.00
1035,2005/1/4 00:00:00,16,6,600.00
1036,2005/1/4 00:00:00,21,8,490.00
1037,2005/1/4 00:00:00,59,5,450.00
1038,2005/1/4 00:00:00,25,4,670.00
1039,2005/1/4 00:00:00,45,1,300.00
1040,2005/1/4 00:00:00,52,7,640.00
1041,2005/1/4 00:00:00,88,1,620.00
1042,2005/1/4 00:00:00,50,4,400.00
1043,2005/1/4 00:00:00,79,5,640.00
1044,2005/1/4 00:00:00,33,7,590.00
1045,2005/1/4 00:00:00,72,3,350.00
1046,2005/1/4 00:00:00,20,8,530.00
1047,2005/1/4 00:00:00,93,5,540.00
1048,2005/1/4 00:00:00,59,8,450.00
1049,2005/1/4 00:00:00,34,2,410.00
1050,2005/1/4 00:00:00,25,5,670.00
1051,2005/1/4 00:00:00,81,8,390.00
1052,2005/1/4 00:00:00,97,9,700.00
1053,2005/1/4 00:00:00,19,6,590.00
1054,2005/1/4 00:00:00,93,4,540.00
1055,2005/1/4 00:00:00,42,1,320.00
1056,2005/1/4 00:00:00,85,10,440.00
1057,2005/1/4 00:00:00,77,10,650.00
1058,2005/1/4 00:00:00,79,3,640.00
1059,2005/1/4 00:00:00,58,3,520.00
1060,2005/1/4 00:00:00,63,7,330.00
1061,2005/1/4 00:00:00,47,2,580.00
1062,2005/1/4 00:00:00,91,2,380.00
1063,2005/1/4 00:00:00,54,9,490.00
1064,2005/1/4 00:00:00,26,8,360.00
1065,2005/1/4 00:00:00,17,4,410.00
1066,2005/1/4 00:00:00,19,10,590.00
1067,2005/1/4 00:00:00,85,4,440.00
1068,2005/1/4 00:00:00,18,1,680.00
1069,2005/1/4 00:00:00,94,9,690.00
1070,2005/1/4 00:00:00,53,4,670.00
1071,2005/1/4 00:00:00,86,4,360.00
1072,2005/1/4 00:00:00,97,9,700.00
1073,2005/1/4 00:00:00,21,1,490.00
1074,2005/1/4 00:00:00,72,10,350.00
1075,2005/1/4 00:00:00,98,6,690.00
1076,2005/1/4 00:00:00,18,6,680.00
1077,2005/1/4 00:00:00,30,2,380.00
1078,2005/1/4 00:00:00,74,5,570.00
1079,2005/1/4 00:00:00,47,1,580.00
1080,2005/1/4 00:00:00,10,7,630.00
1081,2005/1/4 00:00:00,24,4,650.00
1082,2005/1/4 00:00:00,54,5,490.00
1083,2005/1/4 00:00:00,81,6,390.00
1084,2005/1/4 00:00:00,4,8,430.00
1085,2005/1/4 00:00:00,95,7,550.00
1086,2005/1/4 00:00:00,25,5,670.00
1087,2005/1/4 00:00:00,45,6,300.00
1088,2005/1/4 00:00:00,68,5,590.00
1089,2005/1/4 00:00:00,69,5,670.00
1090,2005/1/4 00:00:00,100,7,520.00
1091,2005/1/4 00:00:00,29,9,390.00
1092,2005/1/4 00:00:00,25,4,670.00
1093,2005/1/4 00:00:00,39,10,570.00
1094,2005/1/4 00:00:00,41,9,400.00
1095,2005/1/4 00:00:00,41,3,400.00
1096,2005/1/4 00:00:00,80,2,330.00
1097,2005/1/4 00:00:00,98,7,690.00
1098,2005/1/4 00:00:00,40,2,670.00
1099,2005/1/4 00:00:00,57,10,670.00
1100,2005/1/4 00:00:00,21,4,490.00
1101,2005/1/4 00:00:00,6,5,320.00
1102,2005/1/4 00:00:00,8,2,580.00
1103,2005/1/4 00:00:00,30,10,380.00
1104,2005/1/4 00:00:00,30,6,380.00
1105,2005/1/4 00:00:00,89,2,460.00
1106,2005/1/4 00:00:00,20,2,530.00
1107,2005/1/4 00:00:00,78,4,570.00
1108,2005/1/4 00:00:00,2,8,550.00
1109,2005/1/4 00:00:00,7,3,440.00
1110,2005/1/4 00:00:00,60,6,570.00
1111,2005/1/4 00:00:00,35,7,350.00
1112,2005/1/4 00:00:00,41,1,400.00
1113,2005/1/4 00:00:00,30,1,380.00
1114,2005/1/4 00:00:00,96,10,660.00
1115,2005/1/4 00:00:00,11,4,460.00
1116,2005/1/4 00:00:00,35,3,350.00
1117,2005/1/4 00:00:00,41,8,400.00
1118,2005/1/4 00:00:00,43,5,550.00
1119,2005/1/4 00:00:00,51,3,440.00
1120,2005/1/4 00:00:00,61,1,590.00
1121,2005/1/4 00:00:00,75,2,600.00
1122,2005/1/4 00:00:00,18,6,680.00
1123,2005/1/4 00:00:00,51,1,440.00
1124,2005/1/4 00:00:00,96,9,660.00
1125,2005/1/4 00:00:00,1,5,610.00
1126,2005/1/4 00:00:00,43,6,550.00
1127,2005/1/4 00:00:00,82,10,360.00
1128,2005/1/4 00:00:00,28,10,660.00
1129,2005/1/4 00:00:00,78,2,570.00
1130,2005/1/4 00:00:00,44,10,540.00
1131,2005/1/4 00:00:00,49,7,640.00
1132,2005/1/4 00:00:00,98,7,690.00
1133,2005/1/4 00:00:00,5,3,340.00
1134,2005/1/4 00:00:00,75,10,600.00
1135,2005/1/4 00:00:00,54,1,490.00
1136,2005/1/4 00:00:00,52,2,640.00
1137,2005/1/4 00:00:00,45,1,300.00
1138,2005/1/4 00:00:00,98,5,690.00
1139,2005/1/4 00:00:00,67,9,440.00
1140,2005/1/4 00:00:00,48,4,590.00
1141,2005/1/4 00:00:00,53,3,670.00
1142,2005/1/4 00:00:00,6,5,320.00
1143,2005/1/4 00:00:00,62,6,400.00
1144,2005/1/4 00:00:00,79,7,640.00
1145,2005/1/4 00:00:00,15,4,420.00
1146,2005/1/4 00:00:00,57,4,670.00
1147,2005/1/4 00:00:00,51,4,440.00
1148,2005/1/4 00:00:00,15,1,420.00
1149,2005/1/4 00:00:00,98,8,690.00
1150,2005/1/4 00:00:00,91,10,380.00
1151,2005/1/4 00:00:00,53,10,670.00
1152,2005/1/4 00:00:00,29,6,390.00
1153,2005/1/4 00:00:00,37,5,360.00
1154,2005/1/4 00:00:00,87,2,620.00
1155,2005/1/4 00:00:00,56,6,480.00
1156,2005/1/4 00:00:00,55,7,670.00
1157,2005/1/4 00:00:00,31,2,560.00
1158,2005/1/4 00:00:00,28,5,660.00
1159,2005/1/4 00:00:00,31,8,560.00
1160,2005/1/4 00:00:00,99,7,530.00
1161,2005/1/4 00:00:00,8,7,580.00
1162,2005/1/4 00:00:00,45,5,300.00
1163,2005/1/4 00:00:00,34,3,410.00
1164,2005/1/4 00:00:00,29,9,390.00
1165,2005/1/4 00:00:00,22,10,530.00
1166,2005/1/4 00:00:00,53,8,670.00
1167,2005/1/4 00:00:00,7,10,440.00
1168,2005/1/4 00:00:00,30,1,380.00
1169,2005/1/4 00:00:00,83,9,490.00
1170,2005/1/4 00:00:00,87,9,620.00
1171,2005/1/4 00:00:00,30,8,380.00
1172,2005/1/4 00:00:00,79,3,640.00
1173,2005/1/4 00:00:00,88,5,620.00
1174,2005/1/4 00:00:00,55,1,670.00
1175,2005/1/4 00:00:00,14,2,670.00
1176,2005/1/4 00:00:00,40,1,670.00
1177,2005/1/4 00:00:00,1,2,610.00
1178,2005/1/4 00:00:00,78,5,570.00
1179,2005/1/4 00:00:00,99,5,530.00
1180,2005/1/4 00:00:00,38,5,580.00
1181,2005/1/4 00:00:00,63,5,330.00
1182,2005/1/4 00:00:00,77,5,650.00
1183,2005/1/4 00:00:00,10,8,630.00
1184,2005/1/4 00:00:00,83,1,490.00
1185,2005/1/4 00:00:00,84,4,520.00
1186,2005/1/4 00:00:00,15,9,420.00
1187,2005/1/4 00:00:00,45,4,300.00
1188,2005/1/4 00:00:00,94,1,690.00
1189,2005/1/4 00:00:00,20,10,530.00
1190,2005/1/4 00:00:00,79,2,640.00
1191,2005/1/4 00:00:00,17,9,410.00
1192,2005/1/4 00:00:00,96,2,660.00
1193,2005/1/4 00:00:00,12,8,600.00
1194,2005/1/4 00:00:00,47,10,580.00
1195,2005/1/4 00:00:00,72,7,350.00
1196,2005/1/4 00:00:00,86,5,360.00
1197,2005/1/4 00:00:00,71,1,590.00
1198,2005/1/4 00:00:00,20,5,530.00
1199,2005/1/4 00:00:00,53,10,670.00
1200,2005/1/4 00:00:00,94,6,690.00
1201,2005/1/4 00:00:00,96,4,660.00
1202,2005/1/4 00:00:00,22,10,530.00
1203,2005/1/4 00:00:00,33,3,590.00
1204,2005/1/4 00:00:00,35,9,350.00
